"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 07 16:02:20 GMT 2022","Mon Mar 07 16:02:21 GMT 2022","1705","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon Mar 07 16:02:13 GMT 2022","Mon Mar 07 16:02:14 GMT 2022","1846","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Mon Mar 07 16:02:06 GMT 2022","Mon Mar 07 16:02:08 GMT 2022","1629","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon Mar 07 16:02:14 GMT 2022","Mon Mar 07 16:02:16 GMT 2022","1647","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Mon Mar 07 16:02:33 GMT 2022","Mon Mar 07 16:02:40 GMT 2022","6242","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Mon Mar 07 16:02:21 GMT 2022","Mon Mar 07 16:02:23 GMT 2022","1544","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Mon Mar 07 16:02:16 GMT 2022","Mon Mar 07 16:02:18 GMT 2022","1628","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Mon Mar 07 16:01:29 GMT 2022","Mon Mar 07 16:02:04 GMT 2022","35035","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Mon Mar 07 16:02:09 GMT 2022","Mon Mar 07 16:02:11 GMT 2022","1566","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon Mar 07 16:02:04 GMT 2022","Mon Mar 07 16:02:06 GMT 2022","1811","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon Mar 07 16:02:08 GMT 2022","Mon Mar 07 16:02:09 GMT 2022","1503","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Mon Mar 07 16:02:18 GMT 2022","Mon Mar 07 16:02:20 GMT 2022","1867","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon Mar 07 16:02:11 GMT 2022","Mon Mar 07 16:02:13 GMT 2022","1901","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
