"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 09 16:22:17 GMT 2022","Thu Jun 09 16:22:33 GMT 2022","16497","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Jun 09 16:16:58 GMT 2022","Thu Jun 09 16:17:03 GMT 2022","4950","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Thu Jun 09 16:18:35 GMT 2022","Thu Jun 09 16:19:08 GMT 2022","32811","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Jun 09 16:19:44 GMT 2022","Thu Jun 09 16:19:47 GMT 2022","2783","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Jun 09 16:21:59 GMT 2022","Thu Jun 09 16:22:17 GMT 2022","17587","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Jun 09 16:19:14 GMT 2022","Thu Jun 09 16:19:18 GMT 2022","3806","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Jun 09 16:19:35 GMT 2022","Thu Jun 09 16:19:38 GMT 2022","3037","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Jun 09 16:19:41 GMT 2022","Thu Jun 09 16:19:44 GMT 2022","3191","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Jun 09 16:18:17 GMT 2022","Thu Jun 09 16:18:35 GMT 2022","18562","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Jun 09 16:19:32 GMT 2022","Thu Jun 09 16:19:35 GMT 2022","3157","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Jun 09 16:20:46 GMT 2022","Thu Jun 09 16:21:04 GMT 2022","18275","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Thu Jun 09 16:19:47 GMT 2022","Thu Jun 09 16:19:50 GMT 2022","2377","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Jun 09 16:25:09 GMT 2022","Thu Jun 09 16:25:36 GMT 2022","27009","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Thu Jun 09 16:19:18 GMT 2022","Thu Jun 09 16:19:22 GMT 2022","3753","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Jun 09 16:23:58 GMT 2022","Thu Jun 09 16:24:06 GMT 2022","7240","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Thu Jun 09 16:19:08 GMT 2022","Thu Jun 09 16:19:12 GMT 2022","3792","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Jun 09 16:25:36 GMT 2022","Thu Jun 09 16:25:40 GMT 2022","4645","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
