"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 17 10:54:16 GMT 2022","Thu Mar 17 10:54:30 GMT 2022","14175","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 17 10:56:29 GMT 2022","Thu Mar 17 10:56:33 GMT 2022","3520","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Thu Mar 17 10:54:47 GMT 2022","Thu Mar 17 10:54:50 GMT 2022","2138","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 17 10:54:38 GMT 2022","Thu Mar 17 10:54:40 GMT 2022","2185","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 17 10:54:33 GMT 2022","Thu Mar 17 10:54:35 GMT 2022","1873","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Mar 17 10:54:55 GMT 2022","Thu Mar 17 10:54:57 GMT 2022","2027","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 17 10:52:58 GMT 2022","Thu Mar 17 10:53:25 GMT 2022","26661","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 17 10:54:52 GMT 2022","Thu Mar 17 10:54:54 GMT 2022","1976","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Mar 17 10:54:45 GMT 2022","Thu Mar 17 10:54:47 GMT 2022","2327","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 17 10:56:15 GMT 2022","Thu Mar 17 10:56:29 GMT 2022","14314","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Mar 17 10:52:43 GMT 2022","Thu Mar 17 10:52:58 GMT 2022","15055","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Thu Mar 17 10:54:50 GMT 2022","Thu Mar 17 10:54:52 GMT 2022","1891","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Mar 17 10:54:40 GMT 2022","Thu Mar 17 10:54:43 GMT 2022","2371","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Mar 17 10:54:57 GMT 2022","Thu Mar 17 10:54:59 GMT 2022","1516","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 17 10:54:30 GMT 2022","Thu Mar 17 10:54:33 GMT 2022","2591","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 17 10:54:43 GMT 2022","Thu Mar 17 10:54:45 GMT 2022","2418","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 17 10:54:54 GMT 2022","Thu Mar 17 10:54:55 GMT 2022","1958","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Mar 17 10:54:35 GMT 2022","Thu Mar 17 10:54:36 GMT 2022","1435","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 17 10:55:59 GMT 2022","Thu Mar 17 10:56:15 GMT 2022","15515","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 17 10:54:36 GMT 2022","Thu Mar 17 10:54:38 GMT 2022","1894","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
