"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 18 13:24:29 GMT 2022","Fri Feb 18 13:24:32 GMT 2022","2311","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Fri Feb 18 13:28:32 GMT 2022","Fri Feb 18 13:29:04 GMT 2022","32019","","Connect a vega wallet","","Connect a vega wallet","Do a staking thing","Do a staking thing",""
"passed","Fri Feb 18 13:24:32 GMT 2022","Fri Feb 18 13:24:34 GMT 2022","2006","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Feb 18 13:24:42 GMT 2022","Fri Feb 18 13:24:45 GMT 2022","2830","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Fri Feb 18 13:24:47 GMT 2022","Fri Feb 18 13:24:50 GMT 2022","2315","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Feb 18 13:24:58 GMT 2022","Fri Feb 18 13:25:00 GMT 2022","1749","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Fri Feb 18 13:28:01 GMT 2022","Fri Feb 18 13:28:32 GMT 2022","30616","","Connect a vega wallet","","Connect a vega wallet","Go to Vega","Go to Vega",""
"passed","Fri Feb 18 13:24:38 GMT 2022","Fri Feb 18 13:24:42 GMT 2022","3786","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Feb 18 13:24:34 GMT 2022","Fri Feb 18 13:24:36 GMT 2022","2111","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Feb 18 13:24:36 GMT 2022","Fri Feb 18 13:24:38 GMT 2022","2279","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Feb 18 13:24:52 GMT 2022","Fri Feb 18 13:24:54 GMT 2022","2478","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Feb 18 13:24:50 GMT 2022","Fri Feb 18 13:24:52 GMT 2022","2211","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Fri Feb 18 13:23:56 GMT 2022","Fri Feb 18 13:24:29 GMT 2022","33052","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Fri Feb 18 13:25:58 GMT 2022","Fri Feb 18 13:26:23 GMT 2022","24988","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Fri Feb 18 13:24:54 GMT 2022","Fri Feb 18 13:24:56 GMT 2022","2146","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Feb 18 13:24:45 GMT 2022","Fri Feb 18 13:24:47 GMT 2022","2515","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Fri Feb 18 13:24:56 GMT 2022","Fri Feb 18 13:24:58 GMT 2022","1961","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Fri Feb 18 13:26:23 GMT 2022","Fri Feb 18 13:26:54 GMT 2022","31545","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
