"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 16 11:27:42 GMT 2022","Mon May 16 11:27:43 GMT 2022","1058","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon May 16 11:27:46 GMT 2022","Mon May 16 11:27:47 GMT 2022","1137","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Mon May 16 11:27:51 GMT 2022","Mon May 16 11:27:52 GMT 2022","1402","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon May 16 11:27:53 GMT 2022","Mon May 16 11:27:55 GMT 2022","1358","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"failed","Mon May 16 11:26:40 GMT 2022","Mon May 16 11:27:40 GMT 2022","59607","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Mon May 16 11:28:06 GMT 2022","Mon May 16 11:28:12 GMT 2022","6262","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Mon May 16 11:27:52 GMT 2022","Mon May 16 11:27:53 GMT 2022","1191","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon May 16 11:27:49 GMT 2022","Mon May 16 11:27:50 GMT 2022","1067","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Mon May 16 11:27:47 GMT 2022","Mon May 16 11:27:49 GMT 2022","1607","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Mon May 16 11:27:44 GMT 2022","Mon May 16 11:27:46 GMT 2022","1687","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon May 16 11:27:43 GMT 2022","Mon May 16 11:27:44 GMT 2022","1137","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Mon May 16 11:27:40 GMT 2022","Mon May 16 11:27:42 GMT 2022","2354","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon May 16 11:27:50 GMT 2022","Mon May 16 11:27:51 GMT 2022","1208","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
