"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 11 14:24:04 GMT 2022","Mon Apr 11 14:24:07 GMT 2022","2673","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Mon Apr 11 14:24:30 GMT 2022","Mon Apr 11 14:25:02 GMT 2022","31874","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Mon Apr 11 14:21:24 GMT 2022","Mon Apr 11 14:22:23 GMT 2022","59039","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Mon Apr 11 14:29:00 GMT 2022","Mon Apr 11 14:29:40 GMT 2022","39781","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"broken","Mon Apr 11 14:30:52 GMT 2022","Mon Apr 11 14:31:28 GMT 2022","35982","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Mon Apr 11 14:24:10 GMT 2022","Mon Apr 11 14:24:13 GMT 2022","2310","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Mon Apr 11 14:24:20 GMT 2022","Mon Apr 11 14:24:23 GMT 2022","2298","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"failed","Mon Apr 11 14:25:53 GMT 2022","Mon Apr 11 14:26:40 GMT 2022","46750","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Mon Apr 11 14:31:59 GMT 2022","Mon Apr 11 14:32:36 GMT 2022","36608","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"broken","Mon Apr 11 14:34:48 GMT 2022","Mon Apr 11 14:35:00 GMT 2022","11751","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Mon Apr 11 14:24:23 GMT 2022","Mon Apr 11 14:24:25 GMT 2022","2437","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon Apr 11 14:24:07 GMT 2022","Mon Apr 11 14:24:10 GMT 2022","3116","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Mon Apr 11 14:33:12 GMT 2022","Mon Apr 11 14:33:14 GMT 2022","1690","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"failed","Mon Apr 11 14:32:36 GMT 2022","Mon Apr 11 14:33:07 GMT 2022","31395","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"failed","Mon Apr 11 14:34:01 GMT 2022","Mon Apr 11 14:34:48 GMT 2022","46703","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"failed","Mon Apr 11 14:23:27 GMT 2022","Mon Apr 11 14:24:00 GMT 2022","32354","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Mon Apr 11 14:29:40 GMT 2022","Mon Apr 11 14:30:17 GMT 2022","37094","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Mon Apr 11 14:28:04 GMT 2022","Mon Apr 11 14:28:18 GMT 2022","13809","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Mon Apr 11 14:33:07 GMT 2022","Mon Apr 11 14:33:09 GMT 2022","1391","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Mon Apr 11 14:23:11 GMT 2022","Mon Apr 11 14:23:27 GMT 2022","15863","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Mon Apr 11 14:24:00 GMT 2022","Mon Apr 11 14:24:02 GMT 2022","2567","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon Apr 11 14:24:18 GMT 2022","Mon Apr 11 14:24:20 GMT 2022","2372","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Mon Apr 11 14:21:14 GMT 2022","Mon Apr 11 14:21:24 GMT 2022","9364","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Mon Apr 11 14:26:40 GMT 2022","Mon Apr 11 14:27:14 GMT 2022","33913","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"broken","Mon Apr 11 14:33:09 GMT 2022","Mon Apr 11 14:33:11 GMT 2022","1734","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"broken","Mon Apr 11 14:31:28 GMT 2022","Mon Apr 11 14:31:59 GMT 2022","31590","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Mon Apr 11 14:24:25 GMT 2022","Mon Apr 11 14:24:28 GMT 2022","2574","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Mon Apr 11 14:24:15 GMT 2022","Mon Apr 11 14:24:18 GMT 2022","2774","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Mon Apr 11 14:33:11 GMT 2022","Mon Apr 11 14:33:12 GMT 2022","1462","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"passed","Mon Apr 11 14:24:02 GMT 2022","Mon Apr 11 14:24:04 GMT 2022","2378","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon Apr 11 14:24:13 GMT 2022","Mon Apr 11 14:24:15 GMT 2022","2566","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Mon Apr 11 14:24:28 GMT 2022","Mon Apr 11 14:24:30 GMT 2022","2637","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Mon Apr 11 14:28:18 GMT 2022","Mon Apr 11 14:29:00 GMT 2022","41864","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Mon Apr 11 14:30:17 GMT 2022","Mon Apr 11 14:30:52 GMT 2022","35271","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
