"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 31 09:42:11 GMT 2022","Thu Mar 31 09:42:33 GMT 2022","21675","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 31 09:44:33 GMT 2022","Thu Mar 31 09:44:35 GMT 2022","1720","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Thu Mar 31 09:44:48 GMT 2022","Thu Mar 31 09:45:20 GMT 2022","31610","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 31 09:47:42 GMT 2022","Thu Mar 31 09:48:20 GMT 2022","37307","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 31 09:50:27 GMT 2022","Thu Mar 31 09:50:36 GMT 2022","9116","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Thu Mar 31 09:52:19 GMT 2022","Thu Mar 31 09:52:39 GMT 2022","19330","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"passed","Thu Mar 31 09:51:10 GMT 2022","Thu Mar 31 09:51:24 GMT 2022","14122","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Thu Mar 31 09:44:26 GMT 2022","Thu Mar 31 09:44:29 GMT 2022","2422","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 31 09:49:23 GMT 2022","Thu Mar 31 09:49:47 GMT 2022","24143","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Thu Mar 31 09:44:41 GMT 2022","Thu Mar 31 09:44:43 GMT 2022","2671","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"failed","Thu Mar 31 09:53:37 GMT 2022","Thu Mar 31 09:54:49 GMT 2022","72544","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Thu Mar 31 09:49:13 GMT 2022","Thu Mar 31 09:49:23 GMT 2022","9528","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Thu Mar 31 09:44:29 GMT 2022","Thu Mar 31 09:44:31 GMT 2022","2275","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Thu Mar 31 09:54:49 GMT 2022","Thu Mar 31 09:54:56 GMT 2022","6749","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Thu Mar 31 09:46:08 GMT 2022","Thu Mar 31 09:46:30 GMT 2022","21740","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Thu Mar 31 09:44:43 GMT 2022","Thu Mar 31 09:44:46 GMT 2022","2528","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"failed","Thu Mar 31 09:51:24 GMT 2022","Thu Mar 31 09:52:19 GMT 2022","55641","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"passed","Thu Mar 31 09:46:30 GMT 2022","Thu Mar 31 09:46:37 GMT 2022","7149","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Thu Mar 31 09:44:46 GMT 2022","Thu Mar 31 09:44:48 GMT 2022","2390","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 31 09:44:25 GMT 2022","Thu Mar 31 09:44:26 GMT 2022","1583","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 31 09:48:20 GMT 2022","Thu Mar 31 09:48:53 GMT 2022","32883","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Thu Mar 31 09:50:36 GMT 2022","Thu Mar 31 09:51:10 GMT 2022","33299","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Thu Mar 31 09:44:21 GMT 2022","Thu Mar 31 09:44:23 GMT 2022","2333","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
