"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 05 19:42:12 GMT 2022","Tue Apr 05 19:43:26 GMT 2022","74278","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue Apr 05 19:42:07 GMT 2022","Tue Apr 05 19:42:12 GMT 2022","5206","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Tue Apr 05 19:27:57 GMT 2022","Tue Apr 05 19:28:00 GMT 2022","3066","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Tue Apr 05 19:40:09 GMT 2022","Tue Apr 05 19:41:57 GMT 2022","108238","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"broken","Tue Apr 05 19:43:52 GMT 2022","Tue Apr 05 19:44:28 GMT 2022","36048","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"passed","Tue Apr 05 19:25:15 GMT 2022","Tue Apr 05 19:25:19 GMT 2022","3869","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Tue Apr 05 19:43:26 GMT 2022","Tue Apr 05 19:43:32 GMT 2022","5879","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Tue Apr 05 19:27:23 GMT 2022","Tue Apr 05 19:27:55 GMT 2022","31664","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Apr 05 19:28:04 GMT 2022","Tue Apr 05 19:28:07 GMT 2022","2532","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Apr 05 19:26:31 GMT 2022","Tue Apr 05 19:26:50 GMT 2022","19257","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue Apr 05 19:28:13 GMT 2022","Tue Apr 05 19:28:17 GMT 2022","3248","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Apr 05 19:28:22 GMT 2022","Tue Apr 05 19:28:25 GMT 2022","2767","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Tue Apr 05 19:38:49 GMT 2022","Tue Apr 05 19:40:09 GMT 2022","80014","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
