"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 13 00:26:07 GMT 2022","Mon Jun 13 00:26:09 GMT 2022","2004","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon Jun 13 00:27:19 GMT 2022","Mon Jun 13 00:27:35 GMT 2022","16275","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Mon Jun 13 00:24:38 GMT 2022","Mon Jun 13 00:25:04 GMT 2022","25846","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Mon Jun 13 00:26:32 GMT 2022","Mon Jun 13 00:26:34 GMT 2022","1620","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Mon Jun 13 00:26:16 GMT 2022","Mon Jun 13 00:26:19 GMT 2022","2215","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Mon Jun 13 00:26:14 GMT 2022","Mon Jun 13 00:26:16 GMT 2022","2338","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Mon Jun 13 00:26:25 GMT 2022","Mon Jun 13 00:26:27 GMT 2022","1975","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon Jun 13 00:28:19 GMT 2022","Mon Jun 13 00:28:31 GMT 2022","12223","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Mon Jun 13 00:26:30 GMT 2022","Mon Jun 13 00:26:32 GMT 2022","2583","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Mon Jun 13 00:29:06 GMT 2022","Mon Jun 13 00:29:10 GMT 2022","3787","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Mon Jun 13 00:23:22 GMT 2022","Mon Jun 13 00:23:49 GMT 2022","26898","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Mon Jun 13 00:29:10 GMT 2022","Mon Jun 13 00:29:17 GMT 2022","7658","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Mon Jun 13 00:26:09 GMT 2022","Mon Jun 13 00:26:12 GMT 2022","2885","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Mon Jun 13 00:26:12 GMT 2022","Mon Jun 13 00:26:14 GMT 2022","2451","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon Jun 13 00:28:44 GMT 2022","Mon Jun 13 00:28:52 GMT 2022","8647","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Mon Jun 13 00:29:02 GMT 2022","Mon Jun 13 00:29:06 GMT 2022","3651","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Mon Jun 13 00:28:52 GMT 2022","Mon Jun 13 00:29:02 GMT 2022","9869","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Mon Jun 13 00:30:46 GMT 2022","Mon Jun 13 00:30:51 GMT 2022","4532","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Mon Jun 13 00:26:23 GMT 2022","Mon Jun 13 00:26:25 GMT 2022","2099","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon Jun 13 00:28:31 GMT 2022","Mon Jun 13 00:28:44 GMT 2022","12258","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Mon Jun 13 00:23:17 GMT 2022","Mon Jun 13 00:23:22 GMT 2022","5889","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Mon Jun 13 00:26:27 GMT 2022","Mon Jun 13 00:26:30 GMT 2022","2146","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"failed","Mon Jun 13 00:25:04 GMT 2022","Mon Jun 13 00:25:36 GMT 2022","31979","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Mon Jun 13 00:29:17 GMT 2022","Mon Jun 13 00:29:23 GMT 2022","5741","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Mon Jun 13 00:30:15 GMT 2022","Mon Jun 13 00:30:46 GMT 2022","31554","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Mon Jun 13 00:29:23 GMT 2022","Mon Jun 13 00:29:27 GMT 2022","4544","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Mon Jun 13 00:26:21 GMT 2022","Mon Jun 13 00:26:23 GMT 2022","2056","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"failed","Mon Jun 13 00:25:36 GMT 2022","Mon Jun 13 00:26:07 GMT 2022","30885","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon Jun 13 00:26:19 GMT 2022","Mon Jun 13 00:26:21 GMT 2022","2586","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
