"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 17 10:49:46 GMT 2022","Tue May 17 10:50:21 GMT 2022","34143","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Tue May 17 10:40:50 GMT 2022","Tue May 17 10:41:10 GMT 2022","19807","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Tue May 17 10:38:28 GMT 2022","Tue May 17 10:38:30 GMT 2022","2278","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue May 17 10:34:51 GMT 2022","Tue May 17 10:34:58 GMT 2022","6852","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Tue May 17 10:48:08 GMT 2022","Tue May 17 10:48:39 GMT 2022","31726","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Tue May 17 10:37:09 GMT 2022","Tue May 17 10:37:12 GMT 2022","3429","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue May 17 10:36:57 GMT 2022","Tue May 17 10:36:59 GMT 2022","2133","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Tue May 17 10:37:06 GMT 2022","Tue May 17 10:37:09 GMT 2022","2962","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue May 17 10:37:03 GMT 2022","Tue May 17 10:37:06 GMT 2022","3292","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Tue May 17 10:53:03 GMT 2022","Tue May 17 10:53:15 GMT 2022","12069","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"broken","Tue May 17 10:46:32 GMT 2022","Tue May 17 10:47:04 GMT 2022","31945","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue May 17 10:38:25 GMT 2022","Tue May 17 10:38:28 GMT 2022","2941","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Tue May 17 10:36:54 GMT 2022","Tue May 17 10:36:57 GMT 2022","2700","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Tue May 17 10:47:36 GMT 2022","Tue May 17 10:48:08 GMT 2022","31983","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Tue May 17 10:36:50 GMT 2022","Tue May 17 10:36:54 GMT 2022","3845","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue May 17 10:36:30 GMT 2022","Tue May 17 10:36:50 GMT 2022","20413","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Tue May 17 10:47:04 GMT 2022","Tue May 17 10:47:36 GMT 2022","32075","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"failed","Tue May 17 10:52:10 GMT 2022","Tue May 17 10:53:03 GMT 2022","52459","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Tue May 17 10:45:37 GMT 2022","Tue May 17 10:45:56 GMT 2022","18431","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue May 17 10:34:58 GMT 2022","Tue May 17 10:35:26 GMT 2022","28701","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Tue May 17 10:38:19 GMT 2022","Tue May 17 10:38:22 GMT 2022","3103","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Tue May 17 10:48:39 GMT 2022","Tue May 17 10:49:12 GMT 2022","32434","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue May 17 10:37:12 GMT 2022","Tue May 17 10:37:16 GMT 2022","3693","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Tue May 17 10:37:16 GMT 2022","Tue May 17 10:37:47 GMT 2022","30841","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Tue May 17 10:49:12 GMT 2022","Tue May 17 10:49:46 GMT 2022","34516","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Tue May 17 10:36:59 GMT 2022","Tue May 17 10:37:03 GMT 2022","3632","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue May 17 10:37:47 GMT 2022","Tue May 17 10:38:19 GMT 2022","31996","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Tue May 17 10:45:56 GMT 2022","Tue May 17 10:46:32 GMT 2022","35875","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue May 17 10:38:22 GMT 2022","Tue May 17 10:38:25 GMT 2022","3238","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
