"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 08 13:45:06 GMT 2022","Tue Mar 08 13:45:08 GMT 2022","1671","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Mar 08 13:45:32 GMT 2022","Tue Mar 08 13:45:39 GMT 2022","7232","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Tue Mar 08 13:44:21 GMT 2022","Tue Mar 08 13:44:59 GMT 2022","37806","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Mar 08 13:45:01 GMT 2022","Tue Mar 08 13:45:03 GMT 2022","1485","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Tue Mar 08 13:45:17 GMT 2022","Tue Mar 08 13:45:18 GMT 2022","1261","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue Mar 08 13:45:08 GMT 2022","Tue Mar 08 13:45:10 GMT 2022","1658","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Mar 08 13:45:03 GMT 2022","Tue Mar 08 13:45:05 GMT 2022","2080","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Mar 08 13:45:15 GMT 2022","Tue Mar 08 13:45:17 GMT 2022","2080","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Mar 08 13:45:05 GMT 2022","Tue Mar 08 13:45:06 GMT 2022","1798","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Mar 08 13:45:13 GMT 2022","Tue Mar 08 13:45:15 GMT 2022","1575","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Mar 08 13:44:59 GMT 2022","Tue Mar 08 13:45:01 GMT 2022","2170","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Mar 08 13:45:11 GMT 2022","Tue Mar 08 13:45:13 GMT 2022","1555","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Mar 08 13:45:10 GMT 2022","Tue Mar 08 13:45:11 GMT 2022","1709","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
