"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 09 16:25:37 GMT 2022","Thu Jun 09 16:25:43 GMT 2022","5808","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Thu Jun 09 16:17:58 GMT 2022","Thu Jun 09 16:18:09 GMT 2022","11394","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Thu Jun 09 16:24:48 GMT 2022","Thu Jun 09 16:25:22 GMT 2022","33793","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"failed","Thu Jun 09 16:20:09 GMT 2022","Thu Jun 09 16:20:43 GMT 2022","33620","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Thu Jun 09 16:26:45 GMT 2022","Thu Jun 09 16:27:16 GMT 2022","31083","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Thu Jun 09 16:21:08 GMT 2022","Thu Jun 09 16:21:12 GMT 2022","4485","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Jun 09 16:25:22 GMT 2022","Thu Jun 09 16:25:37 GMT 2022","15020","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Thu Jun 09 16:22:33 GMT 2022","Thu Jun 09 16:23:00 GMT 2022","27136","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Thu Jun 09 16:21:12 GMT 2022","Thu Jun 09 16:21:17 GMT 2022","4159","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Jun 09 16:23:55 GMT 2022","Thu Jun 09 16:24:14 GMT 2022","18850","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Thu Jun 09 16:24:14 GMT 2022","Thu Jun 09 16:24:48 GMT 2022","34239","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Jun 09 16:21:00 GMT 2022","Thu Jun 09 16:21:04 GMT 2022","4049","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Jun 09 16:20:50 GMT 2022","Thu Jun 09 16:20:55 GMT 2022","4945","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Jun 09 16:21:28 GMT 2022","Thu Jun 09 16:21:31 GMT 2022","3528","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Jun 09 16:21:17 GMT 2022","Thu Jun 09 16:21:21 GMT 2022","4040","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Jun 09 16:20:55 GMT 2022","Thu Jun 09 16:21:00 GMT 2022","4885","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Jun 09 16:19:34 GMT 2022","Thu Jun 09 16:20:09 GMT 2022","34712","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Thu Jun 09 16:27:16 GMT 2022","Thu Jun 09 16:27:47 GMT 2022","30894","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Thu Jun 09 16:21:25 GMT 2022","Thu Jun 09 16:21:28 GMT 2022","2703","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Thu Jun 09 16:25:43 GMT 2022","Thu Jun 09 16:26:14 GMT 2022","31503","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Thu Jun 09 16:21:04 GMT 2022","Thu Jun 09 16:21:08 GMT 2022","4240","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Jun 09 16:20:43 GMT 2022","Thu Jun 09 16:20:47 GMT 2022","4132","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Jun 09 16:20:47 GMT 2022","Thu Jun 09 16:20:50 GMT 2022","3154","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Jun 09 16:21:21 GMT 2022","Thu Jun 09 16:21:25 GMT 2022","4180","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Thu Jun 09 16:26:14 GMT 2022","Thu Jun 09 16:26:45 GMT 2022","31081","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Thu Jun 09 16:18:09 GMT 2022","Thu Jun 09 16:18:40 GMT 2022","31074","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Jun 09 16:21:31 GMT 2022","Thu Jun 09 16:21:34 GMT 2022","2805","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
