"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 12 10:34:29 GMT 2022","Tue Apr 12 10:34:33 GMT 2022","3775","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Apr 12 10:34:10 GMT 2022","Tue Apr 12 10:34:13 GMT 2022","3205","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Apr 12 10:42:02 GMT 2022","Tue Apr 12 10:42:30 GMT 2022","27881","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Tue Apr 12 10:48:26 GMT 2022","Tue Apr 12 10:48:50 GMT 2022","23625","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Tue Apr 12 10:34:43 GMT 2022","Tue Apr 12 10:34:47 GMT 2022","3574","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Tue Apr 12 10:32:39 GMT 2022","Tue Apr 12 10:33:38 GMT 2022","58982","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Tue Apr 12 10:42:30 GMT 2022","Tue Apr 12 10:43:12 GMT 2022","41567","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Tue Apr 12 10:48:50 GMT 2022","Tue Apr 12 10:48:54 GMT 2022","4153","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Tue Apr 12 10:34:33 GMT 2022","Tue Apr 12 10:34:36 GMT 2022","3195","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Tue Apr 12 10:39:27 GMT 2022","Tue Apr 12 10:40:46 GMT 2022","79004","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue Apr 12 10:34:23 GMT 2022","Tue Apr 12 10:34:26 GMT 2022","3522","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Apr 12 10:34:26 GMT 2022","Tue Apr 12 10:34:29 GMT 2022","3297","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Tue Apr 12 10:43:24 GMT 2022","Tue Apr 12 10:43:26 GMT 2022","1862","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"broken","Tue Apr 12 10:43:31 GMT 2022","Tue Apr 12 10:43:33 GMT 2022","2171","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"passed","Tue Apr 12 10:39:00 GMT 2022","Tue Apr 12 10:39:27 GMT 2022","26574","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue Apr 12 10:34:47 GMT 2022","Tue Apr 12 10:34:50 GMT 2022","2624","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Tue Apr 12 10:34:50 GMT 2022","Tue Apr 12 10:35:22 GMT 2022","32283","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Tue Apr 12 10:43:16 GMT 2022","Tue Apr 12 10:43:18 GMT 2022","1985","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue Apr 12 10:34:36 GMT 2022","Tue Apr 12 10:34:40 GMT 2022","3421","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
