"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 17 11:48:28 GMT 2022","Tue May 17 11:48:31 GMT 2022","2905","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Tue May 17 11:57:20 GMT 2022","Tue May 17 11:57:32 GMT 2022","11863","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Tue May 17 11:48:23 GMT 2022","Tue May 17 11:48:25 GMT 2022","2554","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Tue May 17 11:53:19 GMT 2022","Tue May 17 11:53:51 GMT 2022","32009","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Tue May 17 11:48:39 GMT 2022","Tue May 17 11:48:42 GMT 2022","3161","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Tue May 17 11:48:33 GMT 2022","Tue May 17 11:48:36 GMT 2022","2744","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Tue May 17 11:52:47 GMT 2022","Tue May 17 11:53:19 GMT 2022","31858","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Tue May 17 11:47:48 GMT 2022","Tue May 17 11:48:07 GMT 2022","18329","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue May 17 11:48:10 GMT 2022","Tue May 17 11:48:13 GMT 2022","2668","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Tue May 17 11:51:43 GMT 2022","Tue May 17 11:52:15 GMT 2022","32141","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue May 17 11:48:42 GMT 2022","Tue May 17 11:48:45 GMT 2022","3062","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"failed","Tue May 17 11:56:30 GMT 2022","Tue May 17 11:57:20 GMT 2022","49573","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
