"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 30 11:50:40 GMT 2022","Wed Mar 30 11:50:55 GMT 2022","15065","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Wed Mar 30 11:51:34 GMT 2022","Wed Mar 30 11:51:46 GMT 2022","12084","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Wed Mar 30 11:51:51 GMT 2022","Wed Mar 30 11:51:58 GMT 2022","7216","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Wed Mar 30 11:46:52 GMT 2022","Wed Mar 30 11:46:54 GMT 2022","2235","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Wed Mar 30 11:51:29 GMT 2022","Wed Mar 30 11:51:34 GMT 2022","4610","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Wed Mar 30 11:50:25 GMT 2022","Wed Mar 30 11:50:40 GMT 2022","15680","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Wed Mar 30 11:47:05 GMT 2022","Wed Mar 30 11:47:37 GMT 2022","31627","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Wed Mar 30 11:51:12 GMT 2022","Wed Mar 30 11:51:25 GMT 2022","12284","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Wed Mar 30 11:49:18 GMT 2022","Wed Mar 30 11:49:24 GMT 2022","6464","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Wed Mar 30 11:47:01 GMT 2022","Wed Mar 30 11:47:03 GMT 2022","2400","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Wed Mar 30 11:46:40 GMT 2022","Wed Mar 30 11:46:42 GMT 2022","1957","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
