"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 04 09:24:09 GMT 2022","Wed May 04 09:24:15 GMT 2022","6368","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Wed May 04 09:24:02 GMT 2022","Wed May 04 09:24:09 GMT 2022","6454","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"broken","Wed May 04 09:19:38 GMT 2022","Wed May 04 09:20:59 GMT 2022","80846","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Wed May 04 09:25:26 GMT 2022","Wed May 04 09:25:33 GMT 2022","7350","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Wed May 04 09:17:05 GMT 2022","Wed May 04 09:17:07 GMT 2022","2087","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Wed May 04 09:26:38 GMT 2022","Wed May 04 09:27:06 GMT 2022","28706","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Wed May 04 09:16:52 GMT 2022","Wed May 04 09:16:57 GMT 2022","4184","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Wed May 04 09:16:31 GMT 2022","Wed May 04 09:16:36 GMT 2022","4881","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Wed May 04 09:16:59 GMT 2022","Wed May 04 09:17:02 GMT 2022","3161","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Wed May 04 09:18:05 GMT 2022","Wed May 04 09:18:24 GMT 2022","19158","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Wed May 04 09:16:25 GMT 2022","Wed May 04 09:16:28 GMT 2022","3012","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Wed May 04 09:22:48 GMT 2022","Wed May 04 09:24:02 GMT 2022","74423","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
