"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 15 17:15:23 GMT 2022","Tue Feb 15 17:15:25 GMT 2022","2244","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Feb 15 17:15:15 GMT 2022","Tue Feb 15 17:15:17 GMT 2022","1810","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Feb 15 17:15:37 GMT 2022","Tue Feb 15 17:15:39 GMT 2022","1436","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue Feb 15 17:15:20 GMT 2022","Tue Feb 15 17:15:23 GMT 2022","2619","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Feb 15 17:15:25 GMT 2022","Tue Feb 15 17:15:26 GMT 2022","1651","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Feb 15 17:15:28 GMT 2022","Tue Feb 15 17:15:31 GMT 2022","2395","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Feb 15 17:14:54 GMT 2022","Tue Feb 15 17:15:13 GMT 2022","19147","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue Feb 15 17:17:03 GMT 2022","Tue Feb 15 17:17:26 GMT 2022","22643","","Connect a vega wallet","","Connect a vega wallet","Go to Vega","Go to Vega",""
"passed","Tue Feb 15 17:15:31 GMT 2022","Tue Feb 15 17:15:32 GMT 2022","1732","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Feb 15 17:15:32 GMT 2022","Tue Feb 15 17:15:35 GMT 2022","2288","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Feb 15 17:15:35 GMT 2022","Tue Feb 15 17:15:37 GMT 2022","2710","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Tue Feb 15 17:15:18 GMT 2022","Tue Feb 15 17:15:20 GMT 2022","1641","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Feb 15 17:15:26 GMT 2022","Tue Feb 15 17:15:28 GMT 2022","1698","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Feb 15 17:15:13 GMT 2022","Tue Feb 15 17:15:15 GMT 2022","2280","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Feb 15 17:17:26 GMT 2022","Tue Feb 15 17:17:32 GMT 2022","6731","","Connect a vega wallet","","Connect a vega wallet","Do a staking thing","Do a staking thing",""
"passed","Tue Feb 15 17:15:17 GMT 2022","Tue Feb 15 17:15:18 GMT 2022","1373","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
