"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 18 13:38:41 GMT 2022","Fri Feb 18 13:38:51 GMT 2022","9360","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Feb 18 13:36:14 GMT 2022","Fri Feb 18 13:36:28 GMT 2022","13810","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Feb 18 13:37:03 GMT 2022","Fri Feb 18 13:37:08 GMT 2022","5199","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Fri Feb 18 13:39:47 GMT 2022","Fri Feb 18 13:40:18 GMT 2022","30835","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Fri Feb 18 13:37:52 GMT 2022","Fri Feb 18 13:38:02 GMT 2022","10434","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Fri Feb 18 13:36:45 GMT 2022","Fri Feb 18 13:36:54 GMT 2022","9428","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Fri Feb 18 13:40:18 GMT 2022","Fri Feb 18 13:40:32 GMT 2022","13909","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"broken","Fri Feb 18 13:36:28 GMT 2022","Fri Feb 18 13:36:45 GMT 2022","16646","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Fri Feb 18 13:38:02 GMT 2022","Fri Feb 18 13:38:21 GMT 2022","18879","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Fri Feb 18 13:37:25 GMT 2022","Fri Feb 18 13:37:36 GMT 2022","10625","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Fri Feb 18 13:35:42 GMT 2022","Fri Feb 18 13:36:14 GMT 2022","32572","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Fri Feb 18 13:37:08 GMT 2022","Fri Feb 18 13:37:25 GMT 2022","17416","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Fri Feb 18 13:38:21 GMT 2022","Fri Feb 18 13:38:29 GMT 2022","8284","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Fri Feb 18 13:36:54 GMT 2022","Fri Feb 18 13:37:03 GMT 2022","8372","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Fri Feb 18 13:37:36 GMT 2022","Fri Feb 18 13:37:52 GMT 2022","15744","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Fri Feb 18 13:38:29 GMT 2022","Fri Feb 18 13:38:41 GMT 2022","12056","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
