"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 09 17:02:14 GMT 2022","Mon May 09 17:02:17 GMT 2022","3255","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon May 09 17:06:07 GMT 2022","Mon May 09 17:06:13 GMT 2022","5902","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Mon May 09 17:02:17 GMT 2022","Mon May 09 17:02:20 GMT 2022","2996","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon May 09 17:02:07 GMT 2022","Mon May 09 17:02:10 GMT 2022","3583","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Mon May 09 17:05:43 GMT 2022","Mon May 09 17:05:48 GMT 2022","5057","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Mon May 09 17:02:23 GMT 2022","Mon May 09 17:02:26 GMT 2022","2821","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Mon May 09 17:01:51 GMT 2022","Mon May 09 17:01:54 GMT 2022","2533","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon May 09 17:01:21 GMT 2022","Mon May 09 17:01:44 GMT 2022","23352","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Mon May 09 17:01:57 GMT 2022","Mon May 09 17:02:01 GMT 2022","3438","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon May 09 17:01:54 GMT 2022","Mon May 09 17:01:57 GMT 2022","3623","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Mon May 09 17:02:26 GMT 2022","Mon May 09 17:02:28 GMT 2022","2048","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Mon May 09 17:05:48 GMT 2022","Mon May 09 17:06:00 GMT 2022","11430","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Mon May 09 17:04:56 GMT 2022","Mon May 09 17:05:15 GMT 2022","18242","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Mon May 09 17:05:15 GMT 2022","Mon May 09 17:05:25 GMT 2022","10587","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Mon May 09 17:02:10 GMT 2022","Mon May 09 17:02:14 GMT 2022","3410","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Mon May 09 17:02:20 GMT 2022","Mon May 09 17:02:23 GMT 2022","3055","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Mon May 09 17:01:44 GMT 2022","Mon May 09 17:01:48 GMT 2022","3948","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Mon May 09 17:03:16 GMT 2022","Mon May 09 17:03:45 GMT 2022","29073","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Mon May 09 17:06:00 GMT 2022","Mon May 09 17:06:07 GMT 2022","7443","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Mon May 09 17:01:48 GMT 2022","Mon May 09 17:01:51 GMT 2022","2906","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon May 09 17:07:10 GMT 2022","Mon May 09 17:07:38 GMT 2022","27817","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Mon May 09 16:59:37 GMT 2022","Mon May 09 16:59:46 GMT 2022","9144","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
