"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 29 20:40:04 GMT 2022","Tue Mar 29 20:40:25 GMT 2022","20631","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue Mar 29 20:37:26 GMT 2022","Tue Mar 29 20:37:30 GMT 2022","3211","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Mar 29 20:38:36 GMT 2022","Tue Mar 29 20:39:00 GMT 2022","23554","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Tue Mar 29 20:40:47 GMT 2022","Tue Mar 29 20:41:04 GMT 2022","17115","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue Mar 29 20:34:55 GMT 2022","Tue Mar 29 20:35:00 GMT 2022","4754","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Tue Mar 29 20:36:54 GMT 2022","Tue Mar 29 20:36:58 GMT 2022","3161","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Tue Mar 29 20:41:04 GMT 2022","Tue Mar 29 20:41:37 GMT 2022","33064","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Tue Mar 29 20:35:00 GMT 2022","Tue Mar 29 20:35:29 GMT 2022","29094","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Tue Mar 29 20:37:02 GMT 2022","Tue Mar 29 20:37:06 GMT 2022","4271","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Mar 29 20:40:25 GMT 2022","Tue Mar 29 20:40:47 GMT 2022","21996","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue Mar 29 20:37:14 GMT 2022","Tue Mar 29 20:37:19 GMT 2022","4193","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Mar 29 20:41:59 GMT 2022","Tue Mar 29 20:42:06 GMT 2022","6685","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Tue Mar 29 20:37:30 GMT 2022","Tue Mar 29 20:37:33 GMT 2022","3455","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Tue Mar 29 20:37:36 GMT 2022","Tue Mar 29 20:37:39 GMT 2022","2496","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
