"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 31 10:37:18 GMT 2022","Thu Mar 31 10:37:24 GMT 2022","6498","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Thu Mar 31 10:34:59 GMT 2022","Thu Mar 31 10:35:07 GMT 2022","8378","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Thu Mar 31 10:33:20 GMT 2022","Thu Mar 31 10:33:22 GMT 2022","2168","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 31 10:32:52 GMT 2022","Thu Mar 31 10:32:55 GMT 2022","2250","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Mar 31 10:30:52 GMT 2022","Thu Mar 31 10:31:00 GMT 2022","7863","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Thu Mar 31 10:36:37 GMT 2022","Thu Mar 31 10:36:48 GMT 2022","10905","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Thu Mar 31 10:33:22 GMT 2022","Thu Mar 31 10:33:24 GMT 2022","1857","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 31 10:33:04 GMT 2022","Thu Mar 31 10:33:07 GMT 2022","2426","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 31 10:37:06 GMT 2022","Thu Mar 31 10:37:11 GMT 2022","4983","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Thu Mar 31 10:33:01 GMT 2022","Thu Mar 31 10:33:04 GMT 2022","3144","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Mar 31 10:33:15 GMT 2022","Thu Mar 31 10:33:17 GMT 2022","2351","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Mar 31 10:35:53 GMT 2022","Thu Mar 31 10:36:08 GMT 2022","15586","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 31 10:32:49 GMT 2022","Thu Mar 31 10:32:52 GMT 2022","3448","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 31 10:36:33 GMT 2022","Thu Mar 31 10:36:37 GMT 2022","4195","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Thu Mar 31 10:33:17 GMT 2022","Thu Mar 31 10:33:20 GMT 2022","2370","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Mar 31 10:33:07 GMT 2022","Thu Mar 31 10:33:09 GMT 2022","2457","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 31 10:36:08 GMT 2022","Thu Mar 31 10:36:23 GMT 2022","14940","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Mar 31 10:36:48 GMT 2022","Thu Mar 31 10:36:53 GMT 2022","4261","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Thu Mar 31 10:34:31 GMT 2022","Thu Mar 31 10:34:59 GMT 2022","27639","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Thu Mar 31 10:36:23 GMT 2022","Thu Mar 31 10:36:33 GMT 2022","10064","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Thu Mar 31 10:32:55 GMT 2022","Thu Mar 31 10:32:56 GMT 2022","1625","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 31 10:32:56 GMT 2022","Thu Mar 31 10:32:58 GMT 2022","2217","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 31 10:36:53 GMT 2022","Thu Mar 31 10:36:56 GMT 2022","3731","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Thu Mar 31 10:31:00 GMT 2022","Thu Mar 31 10:31:15 GMT 2022","15626","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 31 10:36:56 GMT 2022","Thu Mar 31 10:37:06 GMT 2022","9432","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Thu Mar 31 10:32:22 GMT 2022","Thu Mar 31 10:32:49 GMT 2022","27402","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 31 10:33:12 GMT 2022","Thu Mar 31 10:33:15 GMT 2022","2917","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Mar 31 10:32:58 GMT 2022","Thu Mar 31 10:33:01 GMT 2022","2688","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 31 10:33:09 GMT 2022","Thu Mar 31 10:33:12 GMT 2022","2779","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 31 10:37:11 GMT 2022","Thu Mar 31 10:37:18 GMT 2022","7118","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
