"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 03 09:29:23 GMT 2022","Tue May 03 09:29:26 GMT 2022","3059","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue May 03 09:29:26 GMT 2022","Tue May 03 09:29:29 GMT 2022","3103","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue May 03 09:28:29 GMT 2022","Tue May 03 09:28:51 GMT 2022","21770","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue May 03 09:37:05 GMT 2022","Tue May 03 09:37:09 GMT 2022","4201","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"broken","Tue May 03 09:32:20 GMT 2022","Tue May 03 09:33:35 GMT 2022","75424","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Tue May 03 09:35:19 GMT 2022","Tue May 03 09:35:21 GMT 2022","1658","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Tue May 03 09:27:00 GMT 2022","Tue May 03 09:27:06 GMT 2022","6116","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Tue May 03 09:30:41 GMT 2022","Tue May 03 09:31:00 GMT 2022","19668","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Tue May 03 09:29:14 GMT 2022","Tue May 03 09:29:19 GMT 2022","4336","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue May 03 09:29:29 GMT 2022","Tue May 03 09:29:32 GMT 2022","2785","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Tue May 03 09:29:35 GMT 2022","Tue May 03 09:29:37 GMT 2022","2281","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue May 03 09:35:26 GMT 2022","Tue May 03 09:35:31 GMT 2022","5349","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Tue May 03 09:35:33 GMT 2022","Tue May 03 09:35:40 GMT 2022","7386","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"broken","Tue May 03 09:34:47 GMT 2022","Tue May 03 09:35:19 GMT 2022","32822","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Tue May 03 09:35:31 GMT 2022","Tue May 03 09:35:33 GMT 2022","1794","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue May 03 09:28:55 GMT 2022","Tue May 03 09:28:58 GMT 2022","2830","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue May 03 09:29:08 GMT 2022","Tue May 03 09:29:12 GMT 2022","3153","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue May 03 09:28:58 GMT 2022","Tue May 03 09:29:00 GMT 2022","2238","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"failed","Tue May 03 09:31:00 GMT 2022","Tue May 03 09:31:07 GMT 2022","6331","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Tue May 03 09:29:19 GMT 2022","Tue May 03 09:29:23 GMT 2022","4066","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue May 03 09:35:40 GMT 2022","Tue May 03 09:35:46 GMT 2022","5841","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"broken","Tue May 03 09:33:35 GMT 2022","Tue May 03 09:34:47 GMT 2022","71587","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue May 03 09:29:12 GMT 2022","Tue May 03 09:29:14 GMT 2022","2695","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue May 03 09:29:04 GMT 2022","Tue May 03 09:29:08 GMT 2022","4207","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue May 03 09:32:02 GMT 2022","Tue May 03 09:32:20 GMT 2022","17689","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue May 03 09:28:51 GMT 2022","Tue May 03 09:28:55 GMT 2022","4568","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue May 03 09:35:21 GMT 2022","Tue May 03 09:35:26 GMT 2022","4580","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Tue May 03 09:36:40 GMT 2022","Tue May 03 09:37:05 GMT 2022","25697","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Tue May 03 09:27:06 GMT 2022","Tue May 03 09:27:34 GMT 2022","28016","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Tue May 03 09:29:00 GMT 2022","Tue May 03 09:29:04 GMT 2022","3765","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue May 03 09:29:32 GMT 2022","Tue May 03 09:29:35 GMT 2022","3343","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
