"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 11 00:39:05 GMT 2022","Sat Jun 11 00:39:08 GMT 2022","3017","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Sat Jun 11 00:36:59 GMT 2022","Sat Jun 11 00:37:10 GMT 2022","11621","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Sat Jun 11 00:39:20 GMT 2022","Sat Jun 11 00:39:23 GMT 2022","2741","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Sat Jun 11 00:42:19 GMT 2022","Sat Jun 11 00:42:24 GMT 2022","4266","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Sat Jun 11 00:38:17 GMT 2022","Sat Jun 11 00:38:33 GMT 2022","16414","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Sat Jun 11 00:42:10 GMT 2022","Sat Jun 11 00:42:19 GMT 2022","9101","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Sat Jun 11 00:40:35 GMT 2022","Sat Jun 11 00:40:52 GMT 2022","16367","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Sat Jun 11 00:39:23 GMT 2022","Sat Jun 11 00:39:26 GMT 2022","3190","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Sat Jun 11 00:41:38 GMT 2022","Sat Jun 11 00:41:51 GMT 2022","12949","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Sat Jun 11 00:42:03 GMT 2022","Sat Jun 11 00:42:10 GMT 2022","7509","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Sat Jun 11 00:39:31 GMT 2022","Sat Jun 11 00:39:34 GMT 2022","2834","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Sat Jun 11 00:39:18 GMT 2022","Sat Jun 11 00:39:20 GMT 2022","2503","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Sat Jun 11 00:39:40 GMT 2022","Sat Jun 11 00:39:42 GMT 2022","2140","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Sat Jun 11 00:41:51 GMT 2022","Sat Jun 11 00:42:03 GMT 2022","12165","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Sat Jun 11 00:42:24 GMT 2022","Sat Jun 11 00:42:27 GMT 2022","3239","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Sat Jun 11 00:44:05 GMT 2022","Sat Jun 11 00:44:09 GMT 2022","3684","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Sat Jun 11 00:39:14 GMT 2022","Sat Jun 11 00:39:18 GMT 2022","3748","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Sat Jun 11 00:39:08 GMT 2022","Sat Jun 11 00:39:11 GMT 2022","2301","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Sat Jun 11 00:39:11 GMT 2022","Sat Jun 11 00:39:14 GMT 2022","3546","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Sat Jun 11 00:43:41 GMT 2022","Sat Jun 11 00:44:05 GMT 2022","24699","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Sat Jun 11 00:42:40 GMT 2022","Sat Jun 11 00:42:46 GMT 2022","5314","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Sat Jun 11 00:39:37 GMT 2022","Sat Jun 11 00:39:40 GMT 2022","2550","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"failed","Sat Jun 11 00:38:33 GMT 2022","Sat Jun 11 00:39:05 GMT 2022","32031","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Sat Jun 11 00:42:27 GMT 2022","Sat Jun 11 00:42:34 GMT 2022","7455","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Sat Jun 11 00:39:34 GMT 2022","Sat Jun 11 00:39:37 GMT 2022","2726","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Sat Jun 11 00:39:29 GMT 2022","Sat Jun 11 00:39:31 GMT 2022","2576","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Sat Jun 11 00:39:26 GMT 2022","Sat Jun 11 00:39:29 GMT 2022","2652","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Sat Jun 11 00:42:34 GMT 2022","Sat Jun 11 00:42:40 GMT 2022","5882","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Sat Jun 11 00:37:10 GMT 2022","Sat Jun 11 00:37:23 GMT 2022","12547","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
