"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 15 11:45:12 GMT 2022","Tue Mar 15 11:45:14 GMT 2022","1531","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue Mar 15 11:45:06 GMT 2022","Tue Mar 15 11:45:08 GMT 2022","1705","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Mar 15 11:44:42 GMT 2022","Tue Mar 15 11:44:46 GMT 2022","3904","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Mar 15 11:45:01 GMT 2022","Tue Mar 15 11:45:04 GMT 2022","2442","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Mar 15 11:45:08 GMT 2022","Tue Mar 15 11:45:10 GMT 2022","2081","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Tue Mar 15 11:44:17 GMT 2022","Tue Mar 15 11:44:42 GMT 2022","24999","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue Mar 15 11:45:04 GMT 2022","Tue Mar 15 11:45:06 GMT 2022","2204","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Mar 15 11:42:54 GMT 2022","Tue Mar 15 11:43:18 GMT 2022","24363","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Tue Mar 15 11:46:25 GMT 2022","Tue Mar 15 11:47:00 GMT 2022","34386","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue Mar 15 11:44:55 GMT 2022","Tue Mar 15 11:44:57 GMT 2022","2194","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Mar 15 11:44:46 GMT 2022","Tue Mar 15 11:44:48 GMT 2022","2071","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Mar 15 11:45:00 GMT 2022","Tue Mar 15 11:45:01 GMT 2022","1759","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Mar 15 11:44:57 GMT 2022","Tue Mar 15 11:45:00 GMT 2022","2481","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Mar 15 11:44:52 GMT 2022","Tue Mar 15 11:44:55 GMT 2022","2788","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Mar 15 11:44:50 GMT 2022","Tue Mar 15 11:44:52 GMT 2022","1802","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Mar 15 11:42:50 GMT 2022","Tue Mar 15 11:42:54 GMT 2022","3920","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Tue Mar 15 11:45:10 GMT 2022","Tue Mar 15 11:45:12 GMT 2022","2238","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Tue Mar 15 11:47:00 GMT 2022","Tue Mar 15 11:47:32 GMT 2022","32122","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Tue Mar 15 11:46:11 GMT 2022","Tue Mar 15 11:46:25 GMT 2022","14347","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue Mar 15 11:44:48 GMT 2022","Tue Mar 15 11:44:50 GMT 2022","1985","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
