"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Mar 08 10:04:33 GMT 2022","Tue Mar 08 10:04:40 GMT 2022","6346","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Tue Mar 08 10:03:53 GMT 2022","Tue Mar 08 10:04:01 GMT 2022","7337","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Tue Mar 08 10:04:14 GMT 2022","Tue Mar 08 10:04:21 GMT 2022","6548","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Mar 08 10:03:07 GMT 2022","Tue Mar 08 10:03:46 GMT 2022","38864","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Tue Mar 08 10:04:57 GMT 2022","Tue Mar 08 10:05:07 GMT 2022","9889","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"broken","Tue Mar 08 10:04:08 GMT 2022","Tue Mar 08 10:04:14 GMT 2022","6039","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Mar 08 10:04:07 GMT 2022","Tue Mar 08 10:04:08 GMT 2022","1512","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Mar 08 10:04:46 GMT 2022","Tue Mar 08 10:04:47 GMT 2022","860","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Tue Mar 08 10:04:21 GMT 2022","Tue Mar 08 10:04:27 GMT 2022","6354","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Tue Mar 08 10:04:27 GMT 2022","Tue Mar 08 10:04:33 GMT 2022","6353","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Tue Mar 08 10:04:40 GMT 2022","Tue Mar 08 10:04:46 GMT 2022","6179","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Tue Mar 08 10:03:46 GMT 2022","Tue Mar 08 10:03:53 GMT 2022","7673","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Tue Mar 08 10:04:01 GMT 2022","Tue Mar 08 10:04:07 GMT 2022","5839","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
