"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","11","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Mon Apr 25 14:55:41 GMT 2022","Mon Apr 25 14:55:48 GMT 2022","6372","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"failed","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","9","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"failed","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","60","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","17","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"broken","Mon Apr 25 14:54:38 GMT 2022","Mon Apr 25 14:54:41 GMT 2022","2955","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","8","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"failed","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","17","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Mon Apr 25 14:55:48 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","3035","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","527","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Mon Apr 25 14:56:45 GMT 2022","Mon Apr 25 14:56:45 GMT 2022","52","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","11","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"broken","Mon Apr 25 14:58:32 GMT 2022","Mon Apr 25 14:58:32 GMT 2022","12","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"broken","Mon Apr 25 14:55:41 GMT 2022","Mon Apr 25 14:55:41 GMT 2022","57","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","15","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","18","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"failed","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","15","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Mon Apr 25 14:56:45 GMT 2022","Mon Apr 25 14:56:45 GMT 2022","13","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"failed","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","7","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Mon Apr 25 14:55:51 GMT 2022","Mon Apr 25 14:55:51 GMT 2022","30","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","9","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"broken","Mon Apr 25 14:54:41 GMT 2022","Mon Apr 25 14:54:45 GMT 2022","3677","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Mon Apr 25 14:57:35 GMT 2022","Mon Apr 25 14:57:35 GMT 2022","10","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Mon Apr 25 14:58:32 GMT 2022","Mon Apr 25 14:58:32 GMT 2022","51","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
