"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 18 09:57:00 GMT 2022","Fri Feb 18 09:57:30 GMT 2022","30271","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Fri Feb 18 09:58:30 GMT 2022","Fri Feb 18 09:58:31 GMT 2022","357","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Fri Feb 18 09:57:30 GMT 2022","Fri Feb 18 09:58:00 GMT 2022","30231","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Fri Feb 18 09:55:29 GMT 2022","Fri Feb 18 09:55:59 GMT 2022","30267","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Fri Feb 18 09:54:28 GMT 2022","Fri Feb 18 09:54:58 GMT 2022","30193","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Fri Feb 18 10:00:02 GMT 2022","Fri Feb 18 10:00:32 GMT 2022","30326","","Connect a vega wallet","","Connect a vega wallet","Do a staking thing","Do a staking thing",""
"broken","Fri Feb 18 09:52:45 GMT 2022","Fri Feb 18 09:52:58 GMT 2022","12649","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Fri Feb 18 09:56:29 GMT 2022","Fri Feb 18 09:57:00 GMT 2022","30228","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Fri Feb 18 09:52:58 GMT 2022","Fri Feb 18 09:53:28 GMT 2022","30244","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Fri Feb 18 09:55:59 GMT 2022","Fri Feb 18 09:56:29 GMT 2022","30212","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Fri Feb 18 09:53:58 GMT 2022","Fri Feb 18 09:54:28 GMT 2022","30197","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Fri Feb 18 09:53:28 GMT 2022","Fri Feb 18 09:53:58 GMT 2022","30242","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Fri Feb 18 09:59:49 GMT 2022","Fri Feb 18 10:00:02 GMT 2022","13013","","Connect a vega wallet","","Connect a vega wallet","Go to Vega","Go to Vega",""
"broken","Fri Feb 18 09:58:31 GMT 2022","Fri Feb 18 09:59:01 GMT 2022","30224","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Fri Feb 18 09:54:58 GMT 2022","Fri Feb 18 09:55:29 GMT 2022","30531","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Fri Feb 18 09:58:00 GMT 2022","Fri Feb 18 09:58:30 GMT 2022","30324","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
