"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 29 20:24:50 GMT 2022","Tue Mar 29 20:24:57 GMT 2022","6930","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Mar 29 20:24:23 GMT 2022","Tue Mar 29 20:24:30 GMT 2022","7466","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Mar 29 20:21:48 GMT 2022","Tue Mar 29 20:22:10 GMT 2022","21422","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Tue Mar 29 20:24:17 GMT 2022","Tue Mar 29 20:24:23 GMT 2022","5630","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Mar 29 20:29:02 GMT 2022","Tue Mar 29 20:29:09 GMT 2022","6802","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Tue Mar 29 20:28:29 GMT 2022","Tue Mar 29 20:28:39 GMT 2022","10553","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Tue Mar 29 20:24:43 GMT 2022","Tue Mar 29 20:24:50 GMT 2022","7091","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Mar 29 20:24:05 GMT 2022","Tue Mar 29 20:24:12 GMT 2022","6568","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Mar 29 20:28:58 GMT 2022","Tue Mar 29 20:29:02 GMT 2022","4381","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Tue Mar 29 20:25:16 GMT 2022","Tue Mar 29 20:25:22 GMT 2022","6233","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Tue Mar 29 20:24:12 GMT 2022","Tue Mar 29 20:24:17 GMT 2022","5271","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Tue Mar 29 20:24:37 GMT 2022","Tue Mar 29 20:24:43 GMT 2022","6755","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Mar 29 20:24:57 GMT 2022","Tue Mar 29 20:25:04 GMT 2022","6231","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
