"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 13 11:06:20 GMT 2022","Wed Apr 13 11:06:23 GMT 2022","3195","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Wed Apr 13 11:05:55 GMT 2022","Wed Apr 13 11:05:58 GMT 2022","3210","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Wed Apr 13 11:06:01 GMT 2022","Wed Apr 13 11:06:05 GMT 2022","3093","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Wed Apr 13 11:05:49 GMT 2022","Wed Apr 13 11:05:52 GMT 2022","3202","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Wed Apr 13 11:06:14 GMT 2022","Wed Apr 13 11:06:17 GMT 2022","3037","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"failed","Wed Apr 13 11:05:17 GMT 2022","Wed Apr 13 11:05:49 GMT 2022","32016","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Wed Apr 13 11:05:52 GMT 2022","Wed Apr 13 11:05:55 GMT 2022","2597","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Wed Apr 13 11:03:33 GMT 2022","Wed Apr 13 11:03:53 GMT 2022","20110","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Wed Apr 13 11:03:29 GMT 2022","Wed Apr 13 11:03:33 GMT 2022","3682","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Wed Apr 13 11:07:30 GMT 2022","Wed Apr 13 11:08:04 GMT 2022","34543","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Wed Apr 13 11:07:14 GMT 2022","Wed Apr 13 11:07:30 GMT 2022","15215","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Wed Apr 13 11:06:26 GMT 2022","Wed Apr 13 11:06:28 GMT 2022","2212","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Wed Apr 13 11:06:11 GMT 2022","Wed Apr 13 11:06:14 GMT 2022","2774","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Wed Apr 13 11:06:05 GMT 2022","Wed Apr 13 11:06:08 GMT 2022","3045","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Wed Apr 13 11:06:17 GMT 2022","Wed Apr 13 11:06:20 GMT 2022","3326","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Wed Apr 13 11:04:57 GMT 2022","Wed Apr 13 11:05:17 GMT 2022","19892","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Wed Apr 13 11:06:23 GMT 2022","Wed Apr 13 11:06:26 GMT 2022","2604","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Wed Apr 13 11:08:04 GMT 2022","Wed Apr 13 11:08:36 GMT 2022","31930","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Wed Apr 13 11:05:58 GMT 2022","Wed Apr 13 11:06:01 GMT 2022","3533","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Wed Apr 13 11:06:08 GMT 2022","Wed Apr 13 11:06:11 GMT 2022","3550","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
