"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 31 11:55:33 GMT 2022","Thu Mar 31 11:55:42 GMT 2022","9635","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"broken","Thu Mar 31 11:52:19 GMT 2022","Thu Mar 31 11:52:19 GMT 2022","115","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Thu Mar 31 11:52:07 GMT 2022","Thu Mar 31 11:52:19 GMT 2022","11289","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 31 11:53:23 GMT 2022","Thu Mar 31 11:53:57 GMT 2022","33406","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Thu Mar 31 11:52:20 GMT 2022","Thu Mar 31 11:52:20 GMT 2022","148","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Thu Mar 31 11:52:19 GMT 2022","Thu Mar 31 11:52:19 GMT 2022","121","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 31 11:56:00 GMT 2022","Thu Mar 31 11:56:04 GMT 2022","3868","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"failed","Thu Mar 31 11:53:57 GMT 2022","Thu Mar 31 11:54:10 GMT 2022","13180","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"broken","Thu Mar 31 11:52:19 GMT 2022","Thu Mar 31 11:52:19 GMT 2022","136","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 31 11:56:18 GMT 2022","Thu Mar 31 11:56:24 GMT 2022","5998","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Thu Mar 31 11:50:30 GMT 2022","Thu Mar 31 11:50:57 GMT 2022","26635","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
