"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 04 08:25:08 GMT 2022","Mon Apr 04 08:25:13 GMT 2022","5355","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Mon Apr 04 08:25:49 GMT 2022","Mon Apr 04 08:25:52 GMT 2022","3426","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon Apr 04 08:23:28 GMT 2022","Mon Apr 04 08:23:46 GMT 2022","18222","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Mon Apr 04 08:25:56 GMT 2022","Mon Apr 04 08:25:59 GMT 2022","3452","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Mon Apr 04 08:25:13 GMT 2022","Mon Apr 04 08:25:17 GMT 2022","3818","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon Apr 04 08:27:08 GMT 2022","Mon Apr 04 08:27:28 GMT 2022","20065","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Mon Apr 04 08:24:44 GMT 2022","Mon Apr 04 08:25:08 GMT 2022","24360","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Mon Apr 04 08:27:28 GMT 2022","Mon Apr 04 08:27:35 GMT 2022","7464","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Mon Apr 04 08:25:36 GMT 2022","Mon Apr 04 08:25:41 GMT 2022","4498","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Mon Apr 04 08:25:24 GMT 2022","Mon Apr 04 08:25:28 GMT 2022","3884","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon Apr 04 08:25:45 GMT 2022","Mon Apr 04 08:25:49 GMT 2022","4320","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon Apr 04 08:25:20 GMT 2022","Mon Apr 04 08:25:24 GMT 2022","3695","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Mon Apr 04 08:25:52 GMT 2022","Mon Apr 04 08:25:56 GMT 2022","3268","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Mon Apr 04 08:25:17 GMT 2022","Mon Apr 04 08:25:20 GMT 2022","3146","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon Apr 04 08:25:28 GMT 2022","Mon Apr 04 08:25:32 GMT 2022","4200","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Mon Apr 04 08:23:23 GMT 2022","Mon Apr 04 08:23:28 GMT 2022","4902","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Mon Apr 04 08:25:59 GMT 2022","Mon Apr 04 08:26:02 GMT 2022","2911","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Mon Apr 04 08:25:41 GMT 2022","Mon Apr 04 08:25:45 GMT 2022","3972","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Mon Apr 04 08:25:32 GMT 2022","Mon Apr 04 08:25:36 GMT 2022","4154","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
