"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 26 11:26:52 GMT 2022","Tue Apr 26 11:26:59 GMT 2022","7210","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","11","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"failed","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","14","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Tue Apr 26 11:25:04 GMT 2022","Tue Apr 26 11:25:23 GMT 2022","18757","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","18","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"failed","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","14","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","13","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"broken","Tue Apr 26 11:26:52 GMT 2022","Tue Apr 26 11:26:52 GMT 2022","71","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","10","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue Apr 26 11:27:00 GMT 2022","Tue Apr 26 11:27:00 GMT 2022","10","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Tue Apr 26 11:31:26 GMT 2022","Tue Apr 26 11:31:26 GMT 2022","9","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"failed","Tue Apr 26 11:27:16 GMT 2022","Tue Apr 26 11:27:16 GMT 2022","11","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Tue Apr 26 11:30:24 GMT 2022","Tue Apr 26 11:30:24 GMT 2022","17","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Tue Apr 26 11:27:00 GMT 2022","Tue Apr 26 11:27:00 GMT 2022","10","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"failed","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","11","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Tue Apr 26 11:29:30 GMT 2022","Tue Apr 26 11:29:30 GMT 2022","18","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"broken","Tue Apr 26 11:27:16 GMT 2022","Tue Apr 26 11:27:16 GMT 2022","8","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","9","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","10","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","17","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"failed","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","13","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"failed","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:24 GMT 2022","28","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"broken","Tue Apr 26 11:27:00 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","6608","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","19","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"failed","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:06 GMT 2022","13","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Tue Apr 26 11:25:23 GMT 2022","Tue Apr 26 11:25:53 GMT 2022","30019","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Tue Apr 26 11:29:30 GMT 2022","Tue Apr 26 11:29:30 GMT 2022","45","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"failed","Tue Apr 26 11:30:23 GMT 2022","Tue Apr 26 11:30:23 GMT 2022","47","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Tue Apr 26 11:27:06 GMT 2022","Tue Apr 26 11:27:16 GMT 2022","9524","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Tue Apr 26 11:31:26 GMT 2022","Tue Apr 26 11:31:26 GMT 2022","50","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"broken","Tue Apr 26 11:26:59 GMT 2022","Tue Apr 26 11:27:00 GMT 2022","100","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
