"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 08 14:10:37 GMT 2022","Fri Apr 08 14:10:40 GMT 2022","2520","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Fri Apr 08 14:17:16 GMT 2022","Fri Apr 08 14:17:32 GMT 2022","16303","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Fri Apr 08 14:10:10 GMT 2022","Fri Apr 08 14:10:13 GMT 2022","2894","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Fri Apr 08 14:22:23 GMT 2022","Fri Apr 08 14:22:26 GMT 2022","2429","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"broken","Fri Apr 08 14:20:11 GMT 2022","Fri Apr 08 14:20:14 GMT 2022","3126","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Fri Apr 08 14:13:27 GMT 2022","Fri Apr 08 14:13:35 GMT 2022","8057","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Fri Apr 08 14:25:16 GMT 2022","Fri Apr 08 14:25:21 GMT 2022","4484","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"failed","Fri Apr 08 14:09:32 GMT 2022","Fri Apr 08 14:10:04 GMT 2022","31844","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Apr 08 14:13:08 GMT 2022","Fri Apr 08 14:13:27 GMT 2022","19397","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Fri Apr 08 14:21:00 GMT 2022","Fri Apr 08 14:22:13 GMT 2022","72155","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Fri Apr 08 14:10:08 GMT 2022","Fri Apr 08 14:10:10 GMT 2022","2314","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Apr 08 14:10:16 GMT 2022","Fri Apr 08 14:10:18 GMT 2022","2625","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Fri Apr 08 14:20:14 GMT 2022","Fri Apr 08 14:20:56 GMT 2022","41399","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"broken","Fri Apr 08 14:22:26 GMT 2022","Fri Apr 08 14:22:28 GMT 2022","2023","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"broken","Fri Apr 08 14:22:19 GMT 2022","Fri Apr 08 14:22:21 GMT 2022","2433","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Fri Apr 08 14:10:28 GMT 2022","Fri Apr 08 14:10:32 GMT 2022","3728","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Apr 08 14:24:49 GMT 2022","Fri Apr 08 14:25:16 GMT 2022","26624","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Fri Apr 08 14:10:13 GMT 2022","Fri Apr 08 14:10:16 GMT 2022","3063","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Apr 08 14:20:56 GMT 2022","Fri Apr 08 14:21:00 GMT 2022","4645","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Fri Apr 08 14:08:00 GMT 2022","Fri Apr 08 14:08:18 GMT 2022","18391","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Fri Apr 08 14:09:16 GMT 2022","Fri Apr 08 14:09:32 GMT 2022","16386","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Fri Apr 08 14:18:49 GMT 2022","Fri Apr 08 14:20:04 GMT 2022","75320","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Fri Apr 08 14:10:18 GMT 2022","Fri Apr 08 14:10:21 GMT 2022","2631","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Fri Apr 08 14:10:35 GMT 2022","Fri Apr 08 14:10:37 GMT 2022","2883","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Fri Apr 08 14:20:04 GMT 2022","Fri Apr 08 14:20:11 GMT 2022","7041","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Fri Apr 08 14:07:57 GMT 2022","Fri Apr 08 14:08:00 GMT 2022","3134","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Fri Apr 08 14:10:04 GMT 2022","Fri Apr 08 14:10:08 GMT 2022","3321","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Apr 08 14:10:21 GMT 2022","Fri Apr 08 14:10:25 GMT 2022","4392","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Apr 08 14:10:32 GMT 2022","Fri Apr 08 14:10:35 GMT 2022","2686","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Apr 08 14:22:13 GMT 2022","Fri Apr 08 14:22:19 GMT 2022","6134","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Fri Apr 08 14:17:32 GMT 2022","Fri Apr 08 14:18:49 GMT 2022","76521","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Fri Apr 08 14:10:25 GMT 2022","Fri Apr 08 14:10:28 GMT 2022","2681","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Fri Apr 08 14:10:40 GMT 2022","Fri Apr 08 14:11:12 GMT 2022","32244","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Fri Apr 08 14:22:21 GMT 2022","Fri Apr 08 14:22:23 GMT 2022","2191","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
