"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 14 09:38:18 GMT 2022","Thu Apr 14 09:38:19 GMT 2022","48","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"failed","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","9","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:33 GMT 2022","1302","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Thu Apr 14 09:33:09 GMT 2022","Thu Apr 14 09:33:09 GMT 2022","65","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"failed","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","8","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Thu Apr 14 09:31:52 GMT 2022","Thu Apr 14 09:32:04 GMT 2022","12318","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","11","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Thu Apr 14 09:32:04 GMT 2022","Thu Apr 14 09:32:10 GMT 2022","5503","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Thu Apr 14 09:33:16 GMT 2022","Thu Apr 14 09:33:20 GMT 2022","3594","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Thu Apr 14 09:38:19 GMT 2022","Thu Apr 14 09:38:19 GMT 2022","9","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"failed","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","25","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"failed","Thu Apr 14 09:33:33 GMT 2022","Thu Apr 14 09:33:33 GMT 2022","14","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"failed","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","12","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"failed","Thu Apr 14 09:33:31 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","11","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Apr 14 09:33:20 GMT 2022","Thu Apr 14 09:33:23 GMT 2022","3780","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Apr 14 09:33:27 GMT 2022","Thu Apr 14 09:33:31 GMT 2022","4664","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Thu Apr 14 09:33:33 GMT 2022","Thu Apr 14 09:33:33 GMT 2022","12","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Thu Apr 14 09:33:09 GMT 2022","Thu Apr 14 09:33:16 GMT 2022","6564","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Thu Apr 14 09:38:19 GMT 2022","Thu Apr 14 09:38:19 GMT 2022","14","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Apr 14 09:33:23 GMT 2022","Thu Apr 14 09:33:27 GMT 2022","3205","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
