"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 25 14:01:09 GMT 2022","Fri Mar 25 14:01:25 GMT 2022","15889","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Fri Mar 25 13:58:01 GMT 2022","Fri Mar 25 13:58:15 GMT 2022","13762","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"failed","Fri Mar 25 14:01:48 GMT 2022","Fri Mar 25 14:02:01 GMT 2022","13123","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"failed","Fri Mar 25 13:58:15 GMT 2022","Fri Mar 25 13:58:21 GMT 2022","6097","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Fri Mar 25 13:59:54 GMT 2022","Fri Mar 25 14:00:16 GMT 2022","21951","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Fri Mar 25 13:57:03 GMT 2022","Fri Mar 25 13:57:06 GMT 2022","2508","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Mar 25 13:56:35 GMT 2022","Fri Mar 25 13:56:41 GMT 2022","5951","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Mar 25 13:56:09 GMT 2022","Fri Mar 25 13:56:35 GMT 2022","26085","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Fri Mar 25 14:00:56 GMT 2022","Fri Mar 25 14:01:09 GMT 2022","13362","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Fri Mar 25 13:54:49 GMT 2022","Fri Mar 25 13:55:20 GMT 2022","30503","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Fri Mar 25 14:02:23 GMT 2022","Fri Mar 25 14:02:41 GMT 2022","18260","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Fri Mar 25 13:56:56 GMT 2022","Fri Mar 25 13:56:58 GMT 2022","1968","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"failed","Fri Mar 25 14:00:32 GMT 2022","Fri Mar 25 14:00:39 GMT 2022","6908","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Fri Mar 25 13:59:29 GMT 2022","Fri Mar 25 13:59:54 GMT 2022","24944","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Fri Mar 25 14:02:01 GMT 2022","Fri Mar 25 14:02:23 GMT 2022","21767","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
