"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 18 13:09:06 GMT 2022","Fri Feb 18 13:09:08 GMT 2022","1646","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Fri Feb 18 13:09:01 GMT 2022","Fri Feb 18 13:09:04 GMT 2022","2321","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Feb 18 13:09:11 GMT 2022","Fri Feb 18 13:09:14 GMT 2022","2224","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Feb 18 13:08:54 GMT 2022","Fri Feb 18 13:08:56 GMT 2022","2365","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Feb 18 13:09:08 GMT 2022","Fri Feb 18 13:09:09 GMT 2022","1890","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Feb 18 13:09:04 GMT 2022","Fri Feb 18 13:09:06 GMT 2022","2338","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Fri Feb 18 13:09:09 GMT 2022","Fri Feb 18 13:09:11 GMT 2022","1923","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Fri Feb 18 13:08:56 GMT 2022","Fri Feb 18 13:08:58 GMT 2022","1994","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Fri Feb 18 13:10:19 GMT 2022","Fri Feb 18 13:10:44 GMT 2022","25687","","Connect a vega wallet","","Connect a vega wallet","Go to Vega","Go to Vega",""
"passed","Fri Feb 18 13:09:14 GMT 2022","Fri Feb 18 13:09:16 GMT 2022","1924","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Feb 18 13:09:16 GMT 2022","Fri Feb 18 13:09:17 GMT 2022","1560","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Fri Feb 18 13:09:17 GMT 2022","Fri Feb 18 13:09:18 GMT 2022","982","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Feb 18 13:09:00 GMT 2022","Fri Feb 18 13:09:01 GMT 2022","1611","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Fri Feb 18 13:10:44 GMT 2022","Fri Feb 18 13:11:16 GMT 2022","31680","","Connect a vega wallet","","Connect a vega wallet","Do a staking thing","Do a staking thing",""
"passed","Fri Feb 18 13:08:23 GMT 2022","Fri Feb 18 13:08:54 GMT 2022","31227","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Fri Feb 18 13:08:58 GMT 2022","Fri Feb 18 13:09:00 GMT 2022","1379","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
