"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","41","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","117","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","29","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","47","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Wed Apr 06 10:10:11 GMT 2022","Wed Apr 06 10:10:11 GMT 2022","13","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","33","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","38","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Wed Apr 06 10:07:47 GMT 2022","Wed Apr 06 10:07:47 GMT 2022","63","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","13","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","30","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","27","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","57","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","11","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"failed","Wed Apr 06 10:10:11 GMT 2022","Wed Apr 06 10:10:11 GMT 2022","85","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","21","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Wed Apr 06 10:10:11 GMT 2022","Wed Apr 06 10:10:11 GMT 2022","19","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","18","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","15","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"failed","Wed Apr 06 10:09:03 GMT 2022","Wed Apr 06 10:09:03 GMT 2022","23","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Wed Apr 06 10:07:47 GMT 2022","Wed Apr 06 10:07:48 GMT 2022","90","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
