"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 08 01:03:21 GMT 2022","Tue Mar 08 01:03:22 GMT 2022","972","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Mar 08 01:03:27 GMT 2022","Tue Mar 08 01:03:28 GMT 2022","1016","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Mar 08 01:02:49 GMT 2022","Tue Mar 08 01:03:21 GMT 2022","31839","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Mar 08 01:03:24 GMT 2022","Tue Mar 08 01:03:25 GMT 2022","903","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Mar 08 01:03:22 GMT 2022","Tue Mar 08 01:03:24 GMT 2022","1258","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Mar 08 01:03:31 GMT 2022","Tue Mar 08 01:03:32 GMT 2022","993","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue Mar 08 01:03:41 GMT 2022","Tue Mar 08 01:03:50 GMT 2022","8607","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Tue Mar 08 01:03:25 GMT 2022","Tue Mar 08 01:03:26 GMT 2022","1085","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue Mar 08 01:03:22 GMT 2022","Tue Mar 08 01:03:22 GMT 2022","753","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Tue Mar 08 01:03:29 GMT 2022","Tue Mar 08 01:03:30 GMT 2022","1109","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Mar 08 01:03:30 GMT 2022","Tue Mar 08 01:03:31 GMT 2022","1236","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Mar 08 01:03:28 GMT 2022","Tue Mar 08 01:03:29 GMT 2022","1017","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Mar 08 01:03:26 GMT 2022","Tue Mar 08 01:03:27 GMT 2022","1467","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
