"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 11 08:59:26 GMT 2022","Fri Mar 11 08:59:28 GMT 2022","2493","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Fri Mar 11 08:58:00 GMT 2022","Fri Mar 11 08:58:01 GMT 2022","1418","","Claim codes","","Claim codes","Valid claim code with no specified key","Valid claim code with no specified key",""
"passed","Fri Mar 11 08:58:49 GMT 2022","Fri Mar 11 08:59:06 GMT 2022","16046","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Fri Mar 11 08:59:06 GMT 2022","Fri Mar 11 08:59:11 GMT 2022","5216","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Mar 11 08:59:30 GMT 2022","Fri Mar 11 08:59:33 GMT 2022","2265","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Mar 11 08:59:34 GMT 2022","Fri Mar 11 08:59:37 GMT 2022","2461","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Fri Mar 11 08:59:14 GMT 2022","Fri Mar 11 08:59:16 GMT 2022","1632","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Mar 11 08:59:16 GMT 2022","Fri Mar 11 08:59:19 GMT 2022","2804","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Mar 11 08:57:39 GMT 2022","Fri Mar 11 08:57:43 GMT 2022","4179","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Fri Mar 11 08:59:37 GMT 2022","Fri Mar 11 08:59:38 GMT 2022","1471","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Mar 11 08:59:28 GMT 2022","Fri Mar 11 08:59:30 GMT 2022","2226","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Mar 11 08:59:21 GMT 2022","Fri Mar 11 08:59:24 GMT 2022","2144","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Fri Mar 11 08:59:24 GMT 2022","Fri Mar 11 08:59:26 GMT 2022","2016","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Mar 11 08:59:13 GMT 2022","Fri Mar 11 08:59:14 GMT 2022","1693","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Mar 11 08:59:11 GMT 2022","Fri Mar 11 08:59:13 GMT 2022","2035","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Mar 11 08:57:43 GMT 2022","Fri Mar 11 08:58:00 GMT 2022","16215","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Fri Mar 11 08:59:33 GMT 2022","Fri Mar 11 08:59:34 GMT 2022","1806","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Fri Mar 11 08:59:19 GMT 2022","Fri Mar 11 08:59:21 GMT 2022","2478","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
