"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 10 09:46:02 GMT 2022","Thu Mar 10 09:46:15 GMT 2022","13250","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 10 09:48:00 GMT 2022","Thu Mar 10 09:48:02 GMT 2022","2206","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Mar 10 09:47:40 GMT 2022","Thu Mar 10 09:47:43 GMT 2022","2857","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 10 09:48:05 GMT 2022","Thu Mar 10 09:48:07 GMT 2022","1998","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 10 09:47:48 GMT 2022","Thu Mar 10 09:47:51 GMT 2022","2702","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 10 09:47:51 GMT 2022","Thu Mar 10 09:47:54 GMT 2022","2573","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 10 09:48:02 GMT 2022","Thu Mar 10 09:48:05 GMT 2022","2840","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 10 09:47:43 GMT 2022","Thu Mar 10 09:47:46 GMT 2022","2702","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Mar 10 09:47:38 GMT 2022","Thu Mar 10 09:47:40 GMT 2022","2168","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 10 09:47:36 GMT 2022","Thu Mar 10 09:47:38 GMT 2022","1812","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 10 09:47:54 GMT 2022","Thu Mar 10 09:47:57 GMT 2022","3274","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Mar 10 09:47:57 GMT 2022","Thu Mar 10 09:48:00 GMT 2022","2913","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Mar 10 09:49:19 GMT 2022","Thu Mar 10 09:49:29 GMT 2022","10269","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Thu Mar 10 09:47:46 GMT 2022","Thu Mar 10 09:47:48 GMT 2022","2728","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 10 09:47:34 GMT 2022","Thu Mar 10 09:47:36 GMT 2022","2608","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Mar 10 09:45:58 GMT 2022","Thu Mar 10 09:46:02 GMT 2022","3957","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Thu Mar 10 09:49:08 GMT 2022","Thu Mar 10 09:49:19 GMT 2022","11532","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 10 09:47:30 GMT 2022","Thu Mar 10 09:47:34 GMT 2022","3404","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 10 09:47:12 GMT 2022","Thu Mar 10 09:47:30 GMT 2022","18104","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 10 09:46:15 GMT 2022","Thu Mar 10 09:46:16 GMT 2022","1140","","Claim codes","","Claim codes","Valid claim code with no specified key","Valid claim code with no specified key",""
