"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 17 16:06:30 GMT 2022","Thu Mar 17 16:06:33 GMT 2022","2957","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Mar 17 16:06:38 GMT 2022","Thu Mar 17 16:06:41 GMT 2022","2520","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 17 16:06:20 GMT 2022","Thu Mar 17 16:06:23 GMT 2022","3382","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 17 16:06:10 GMT 2022","Thu Mar 17 16:06:13 GMT 2022","3153","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 17 16:06:35 GMT 2022","Thu Mar 17 16:06:38 GMT 2022","3009","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Mar 17 16:06:01 GMT 2022","Thu Mar 17 16:06:05 GMT 2022","3602","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 17 16:06:26 GMT 2022","Thu Mar 17 16:06:30 GMT 2022","3344","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 17 16:09:09 GMT 2022","Thu Mar 17 16:09:16 GMT 2022","6257","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Thu Mar 17 16:06:41 GMT 2022","Thu Mar 17 16:06:43 GMT 2022","2182","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 17 16:08:22 GMT 2022","Thu Mar 17 16:08:51 GMT 2022","28412","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 17 16:05:42 GMT 2022","Thu Mar 17 16:06:01 GMT 2022","19409","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 17 16:04:23 GMT 2022","Thu Mar 17 16:04:38 GMT 2022","14541","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 17 16:08:51 GMT 2022","Thu Mar 17 16:09:09 GMT 2022","18854","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Mar 17 16:06:08 GMT 2022","Thu Mar 17 16:06:10 GMT 2022","2170","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 17 16:06:23 GMT 2022","Thu Mar 17 16:06:26 GMT 2022","3213","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 17 16:06:13 GMT 2022","Thu Mar 17 16:06:17 GMT 2022","3412","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 17 16:04:20 GMT 2022","Thu Mar 17 16:04:23 GMT 2022","3530","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Thu Mar 17 16:06:17 GMT 2022","Thu Mar 17 16:06:20 GMT 2022","2859","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Mar 17 16:06:05 GMT 2022","Thu Mar 17 16:06:08 GMT 2022","3038","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Mar 17 16:06:33 GMT 2022","Thu Mar 17 16:06:35 GMT 2022","2701","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
