"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 24 10:45:40 GMT 2022","Thu Feb 24 10:45:41 GMT 2022","1499","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Feb 24 10:45:56 GMT 2022","Thu Feb 24 10:45:58 GMT 2022","1490","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Feb 24 10:45:53 GMT 2022","Thu Feb 24 10:45:54 GMT 2022","1687","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Feb 24 10:45:48 GMT 2022","Thu Feb 24 10:45:49 GMT 2022","1658","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Feb 24 10:45:58 GMT 2022","Thu Feb 24 10:45:59 GMT 2022","1691","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Feb 24 10:45:51 GMT 2022","Thu Feb 24 10:45:53 GMT 2022","1555","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Thu Feb 24 10:45:06 GMT 2022","Thu Feb 24 10:45:38 GMT 2022","32175","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Thu Feb 24 10:47:09 GMT 2022","Thu Feb 24 10:47:40 GMT 2022","31396","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Thu Feb 24 10:45:38 GMT 2022","Thu Feb 24 10:45:40 GMT 2022","1769","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Feb 24 10:45:41 GMT 2022","Thu Feb 24 10:45:43 GMT 2022","1510","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Feb 24 10:45:54 GMT 2022","Thu Feb 24 10:45:56 GMT 2022","1834","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Feb 24 10:46:51 GMT 2022","Thu Feb 24 10:47:09 GMT 2022","17583","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Feb 24 10:45:49 GMT 2022","Thu Feb 24 10:45:51 GMT 2022","1657","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Feb 24 10:45:46 GMT 2022","Thu Feb 24 10:45:48 GMT 2022","1572","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Feb 24 10:45:43 GMT 2022","Thu Feb 24 10:45:44 GMT 2022","1372","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Feb 24 10:45:44 GMT 2022","Thu Feb 24 10:45:46 GMT 2022","2016","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
