"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 15 17:26:07 GMT 2022","Tue Feb 15 17:26:19 GMT 2022","12594","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Tue Feb 15 17:26:33 GMT 2022","Tue Feb 15 17:26:35 GMT 2022","2027","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue Feb 15 17:26:28 GMT 2022","Tue Feb 15 17:26:30 GMT 2022","2075","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue Feb 15 17:28:18 GMT 2022","Tue Feb 15 17:28:24 GMT 2022","6297","","Connect a vega wallet","","Connect a vega wallet","Do a staking thing","Do a staking thing",""
"passed","Tue Feb 15 17:26:25 GMT 2022","Tue Feb 15 17:26:28 GMT 2022","2836","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue Feb 15 17:25:36 GMT 2022","Tue Feb 15 17:26:01 GMT 2022","25154","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue Feb 15 17:26:38 GMT 2022","Tue Feb 15 17:26:40 GMT 2022","1394","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue Feb 15 17:26:01 GMT 2022","Tue Feb 15 17:26:04 GMT 2022","2405","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue Feb 15 17:26:19 GMT 2022","Tue Feb 15 17:26:23 GMT 2022","3227","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue Feb 15 17:26:30 GMT 2022","Tue Feb 15 17:26:32 GMT 2022","1879","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue Feb 15 17:26:06 GMT 2022","Tue Feb 15 17:26:07 GMT 2022","1227","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Tue Feb 15 17:26:04 GMT 2022","Tue Feb 15 17:26:06 GMT 2022","1859","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue Feb 15 17:26:32 GMT 2022","Tue Feb 15 17:26:33 GMT 2022","1717","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue Feb 15 17:27:52 GMT 2022","Tue Feb 15 17:28:18 GMT 2022","25439","","Connect a vega wallet","","Connect a vega wallet","Go to Vega","Go to Vega",""
"passed","Tue Feb 15 17:26:35 GMT 2022","Tue Feb 15 17:26:38 GMT 2022","3123","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Tue Feb 15 17:26:23 GMT 2022","Tue Feb 15 17:26:25 GMT 2022","2107","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
