"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 01 10:06:21 GMT 2022","Fri Apr 01 10:06:29 GMT 2022","8104","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Fri Apr 01 10:00:04 GMT 2022","Fri Apr 01 10:00:07 GMT 2022","3618","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Fri Apr 01 10:03:46 GMT 2022","Fri Apr 01 10:03:54 GMT 2022","7076","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"passed","Fri Apr 01 10:01:36 GMT 2022","Fri Apr 01 10:01:39 GMT 2022","2632","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Apr 01 10:01:51 GMT 2022","Fri Apr 01 10:01:53 GMT 2022","2219","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Apr 01 10:07:03 GMT 2022","Fri Apr 01 10:07:13 GMT 2022","10383","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Fri Apr 01 10:01:49 GMT 2022","Fri Apr 01 10:01:51 GMT 2022","2029","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Fri Apr 01 10:01:53 GMT 2022","Fri Apr 01 10:01:55 GMT 2022","2159","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Fri Apr 01 10:07:41 GMT 2022","Fri Apr 01 10:09:00 GMT 2022","78972","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"broken","Fri Apr 01 10:09:13 GMT 2022","Fri Apr 01 10:09:45 GMT 2022","31960","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"passed","Fri Apr 01 10:04:53 GMT 2022","Fri Apr 01 10:05:28 GMT 2022","34906","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Fri Apr 01 10:02:01 GMT 2022","Fri Apr 01 10:02:04 GMT 2022","2277","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Fri Apr 01 10:01:45 GMT 2022","Fri Apr 01 10:01:47 GMT 2022","2098","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Apr 01 10:07:13 GMT 2022","Fri Apr 01 10:07:32 GMT 2022","18570","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Fri Apr 01 10:07:32 GMT 2022","Fri Apr 01 10:07:41 GMT 2022","9337","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"passed","Fri Apr 01 10:05:28 GMT 2022","Fri Apr 01 10:06:01 GMT 2022","33074","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Fri Apr 01 10:09:45 GMT 2022","Fri Apr 01 10:10:28 GMT 2022","42757","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
"passed","Fri Apr 01 10:00:07 GMT 2022","Fri Apr 01 10:00:23 GMT 2022","15459","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Fri Apr 01 10:01:58 GMT 2022","Fri Apr 01 10:02:01 GMT 2022","3781","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Apr 01 10:09:00 GMT 2022","Fri Apr 01 10:09:13 GMT 2022","12677","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Fri Apr 01 10:11:15 GMT 2022","Fri Apr 01 10:11:48 GMT 2022","32894","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Fri Apr 01 10:06:29 GMT 2022","Fri Apr 01 10:06:52 GMT 2022","23054","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Fri Apr 01 10:01:41 GMT 2022","Fri Apr 01 10:01:43 GMT 2022","1968","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Apr 01 10:06:01 GMT 2022","Fri Apr 01 10:06:21 GMT 2022","20321","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Fri Apr 01 10:01:55 GMT 2022","Fri Apr 01 10:01:58 GMT 2022","2325","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Fri Apr 01 10:02:07 GMT 2022","Fri Apr 01 10:02:38 GMT 2022","31473","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Apr 01 10:11:48 GMT 2022","Fri Apr 01 10:11:53 GMT 2022","4940","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Fri Apr 01 10:01:39 GMT 2022","Fri Apr 01 10:01:41 GMT 2022","1981","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Apr 01 10:06:52 GMT 2022","Fri Apr 01 10:07:03 GMT 2022","10835","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Fri Apr 01 10:02:04 GMT 2022","Fri Apr 01 10:02:07 GMT 2022","3126","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Fri Apr 01 10:03:31 GMT 2022","Fri Apr 01 10:03:46 GMT 2022","15699","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Fri Apr 01 10:01:43 GMT 2022","Fri Apr 01 10:01:45 GMT 2022","1780","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Apr 01 10:01:47 GMT 2022","Fri Apr 01 10:01:49 GMT 2022","2071","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Fri Apr 01 10:01:21 GMT 2022","Fri Apr 01 10:01:36 GMT 2022","14924","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
