"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 08 12:22:50 GMT 2022","Fri Apr 08 12:22:56 GMT 2022","6050","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Fri Apr 08 12:22:28 GMT 2022","Fri Apr 08 12:22:29 GMT 2022","1118","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Apr 08 12:22:35 GMT 2022","Fri Apr 08 12:22:36 GMT 2022","973","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Apr 08 12:21:41 GMT 2022","Fri Apr 08 12:22:23 GMT 2022","41924","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Fri Apr 08 12:22:36 GMT 2022","Fri Apr 08 12:22:37 GMT 2022","958","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Apr 08 12:22:37 GMT 2022","Fri Apr 08 12:22:38 GMT 2022","1192","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Apr 08 12:22:34 GMT 2022","Fri Apr 08 12:22:35 GMT 2022","1473","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Fri Apr 08 12:22:29 GMT 2022","Fri Apr 08 12:22:31 GMT 2022","1506","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Fri Apr 08 12:22:27 GMT 2022","Fri Apr 08 12:22:28 GMT 2022","1332","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Apr 08 12:22:26 GMT 2022","Fri Apr 08 12:22:27 GMT 2022","1276","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Apr 08 12:22:32 GMT 2022","Fri Apr 08 12:22:34 GMT 2022","1410","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Apr 08 12:22:23 GMT 2022","Fri Apr 08 12:22:26 GMT 2022","2324","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Apr 08 12:22:31 GMT 2022","Fri Apr 08 12:22:32 GMT 2022","1442","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
