"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Mar 16 14:01:43 GMT 2022","Wed Mar 16 14:01:49 GMT 2022","5626","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Wed Mar 16 14:01:34 GMT 2022","Wed Mar 16 14:01:37 GMT 2022","2814","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Wed Mar 16 14:01:20 GMT 2022","Wed Mar 16 14:01:34 GMT 2022","14109","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Wed Mar 16 14:02:46 GMT 2022","Wed Mar 16 14:02:47 GMT 2022","1722","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Wed Mar 16 14:02:03 GMT 2022","Wed Mar 16 14:02:08 GMT 2022","5689","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Wed Mar 16 14:01:37 GMT 2022","Wed Mar 16 14:01:43 GMT 2022","5979","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Wed Mar 16 14:01:57 GMT 2022","Wed Mar 16 14:02:03 GMT 2022","5792","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Wed Mar 16 14:00:11 GMT 2022","Wed Mar 16 14:00:26 GMT 2022","15289","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Wed Mar 16 14:02:34 GMT 2022","Wed Mar 16 14:02:46 GMT 2022","11099","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Wed Mar 16 14:02:14 GMT 2022","Wed Mar 16 14:02:20 GMT 2022","5882","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Wed Mar 16 14:00:08 GMT 2022","Wed Mar 16 14:00:11 GMT 2022","3562","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Wed Mar 16 14:04:23 GMT 2022","Wed Mar 16 14:04:31 GMT 2022","8321","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Wed Mar 16 14:02:32 GMT 2022","Wed Mar 16 14:02:34 GMT 2022","2025","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Wed Mar 16 14:03:55 GMT 2022","Wed Mar 16 14:04:23 GMT 2022","27422","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Wed Mar 16 14:02:20 GMT 2022","Wed Mar 16 14:02:27 GMT 2022","6486","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Wed Mar 16 14:01:49 GMT 2022","Wed Mar 16 14:01:54 GMT 2022","5673","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Wed Mar 16 14:04:31 GMT 2022","Wed Mar 16 14:05:03 GMT 2022","31690","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Wed Mar 16 14:02:27 GMT 2022","Wed Mar 16 14:02:32 GMT 2022","5879","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Wed Mar 16 14:01:54 GMT 2022","Wed Mar 16 14:01:57 GMT 2022","2479","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Wed Mar 16 14:02:08 GMT 2022","Wed Mar 16 14:02:14 GMT 2022","5833","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
