"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 10 09:13:20 GMT 2022","Thu Mar 10 09:13:23 GMT 2022","2206","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Thu Mar 10 09:14:57 GMT 2022","Thu Mar 10 09:15:28 GMT 2022","31393","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Mar 10 09:14:47 GMT 2022","Thu Mar 10 09:14:48 GMT 2022","1432","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 10 09:16:27 GMT 2022","Thu Mar 10 09:16:33 GMT 2022","5663","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Thu Mar 10 09:14:48 GMT 2022","Thu Mar 10 09:14:49 GMT 2022","870","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Mar 10 09:15:30 GMT 2022","Thu Mar 10 09:15:31 GMT 2022","875","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 10 09:13:36 GMT 2022","Thu Mar 10 09:13:36 GMT 2022","491","","Claim codes","","Claim codes","Valid claim code with no specified key","Valid claim code with no specified key",""
"passed","Thu Mar 10 09:14:32 GMT 2022","Thu Mar 10 09:14:47 GMT 2022","14412","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 10 09:14:55 GMT 2022","Thu Mar 10 09:14:56 GMT 2022","961","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Thu Mar 10 09:16:19 GMT 2022","Thu Mar 10 09:16:27 GMT 2022","7908","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 10 09:15:28 GMT 2022","Thu Mar 10 09:15:30 GMT 2022","1757","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 10 09:14:51 GMT 2022","Thu Mar 10 09:14:52 GMT 2022","862","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Mar 10 09:14:50 GMT 2022","Thu Mar 10 09:14:50 GMT 2022","730","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 10 09:14:52 GMT 2022","Thu Mar 10 09:14:53 GMT 2022","848","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 10 09:14:56 GMT 2022","Thu Mar 10 09:14:57 GMT 2022","928","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Mar 10 09:14:53 GMT 2022","Thu Mar 10 09:14:54 GMT 2022","867","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 10 09:14:54 GMT 2022","Thu Mar 10 09:14:55 GMT 2022","977","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 10 09:13:23 GMT 2022","Thu Mar 10 09:13:36 GMT 2022","13203","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 10 09:14:50 GMT 2022","Thu Mar 10 09:14:51 GMT 2022","1116","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 10 09:14:49 GMT 2022","Thu Mar 10 09:14:50 GMT 2022","740","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
