"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 11 13:08:13 GMT 2022","Mon Apr 11 13:08:15 GMT 2022","1710","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Mon Apr 11 13:08:07 GMT 2022","Mon Apr 11 13:08:09 GMT 2022","1794","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Mon Apr 11 13:08:17 GMT 2022","Mon Apr 11 13:08:18 GMT 2022","1224","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Mon Apr 11 13:08:12 GMT 2022","Mon Apr 11 13:08:13 GMT 2022","1874","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Mon Apr 11 13:08:15 GMT 2022","Mon Apr 11 13:08:17 GMT 2022","1912","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Mon Apr 11 13:08:36 GMT 2022","Mon Apr 11 13:08:45 GMT 2022","8669","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Mon Apr 11 13:08:18 GMT 2022","Mon Apr 11 13:08:19 GMT 2022","1150","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Mon Apr 11 13:08:09 GMT 2022","Mon Apr 11 13:08:11 GMT 2022","1550","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Mon Apr 11 13:08:11 GMT 2022","Mon Apr 11 13:08:12 GMT 2022","966","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"failed","Mon Apr 11 13:07:05 GMT 2022","Mon Apr 11 13:08:07 GMT 2022","62371","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Mon Apr 11 13:08:21 GMT 2022","Mon Apr 11 13:08:23 GMT 2022","1577","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Mon Apr 11 13:08:19 GMT 2022","Mon Apr 11 13:08:21 GMT 2022","1573","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Mon Apr 11 13:08:23 GMT 2022","Mon Apr 11 13:08:23 GMT 2022","859","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
