"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 31 21:17:33 GMT 2022","Thu Mar 31 21:18:06 GMT 2022","33305","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"broken","Thu Mar 31 21:09:17 GMT 2022","Thu Mar 31 21:09:42 GMT 2022","25029","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 31 21:10:08 GMT 2022","Thu Mar 31 21:10:12 GMT 2022","3744","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Thu Mar 31 21:20:02 GMT 2022","Thu Mar 31 21:20:14 GMT 2022","12295","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"broken","Thu Mar 31 21:10:32 GMT 2022","Thu Mar 31 21:10:39 GMT 2022","6407","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Thu Mar 31 21:22:29 GMT 2022","Thu Mar 31 21:22:44 GMT 2022","14945","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"broken","Thu Mar 31 21:07:35 GMT 2022","Thu Mar 31 21:08:10 GMT 2022","34940","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Thu Mar 31 21:20:14 GMT 2022","Thu Mar 31 21:20:26 GMT 2022","11798","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"broken","Thu Mar 31 21:10:18 GMT 2022","Thu Mar 31 21:10:25 GMT 2022","6517","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Thu Mar 31 21:18:40 GMT 2022","Thu Mar 31 21:19:14 GMT 2022","34347","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"broken","Thu Mar 31 21:10:39 GMT 2022","Thu Mar 31 21:10:45 GMT 2022","6282","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Thu Mar 31 21:15:04 GMT 2022","Thu Mar 31 21:15:38 GMT 2022","34112","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"broken","Thu Mar 31 21:13:30 GMT 2022","Thu Mar 31 21:13:38 GMT 2022","7867","","Rewards page","","Rewards page","Rewards are shown and rewards countdown is shown when vega wallet is connect","Rewards are shown and rewards countdown is shown when vega wallet is connect",""
"broken","Thu Mar 31 21:09:48 GMT 2022","Thu Mar 31 21:09:55 GMT 2022","7345","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Thu Mar 31 21:13:09 GMT 2022","Thu Mar 31 21:13:30 GMT 2022","20704","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Thu Mar 31 21:18:06 GMT 2022","Thu Mar 31 21:18:40 GMT 2022","33548","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"broken","Thu Mar 31 21:10:02 GMT 2022","Thu Mar 31 21:10:08 GMT 2022","6646","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 31 21:10:52 GMT 2022","Thu Mar 31 21:10:55 GMT 2022","2765","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Thu Mar 31 21:10:45 GMT 2022","Thu Mar 31 21:10:52 GMT 2022","7001","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Mar 31 21:09:42 GMT 2022","Thu Mar 31 21:09:48 GMT 2022","5813","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Thu Mar 31 21:19:14 GMT 2022","Thu Mar 31 21:19:50 GMT 2022","35639","","Staking and Association tests","","Staking and Association tests","Staking validator list and epoch timer countdown","Staking validator list and epoch timer countdown",""
"broken","Thu Mar 31 21:15:48 GMT 2022","Thu Mar 31 21:16:24 GMT 2022","35811","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"broken","Thu Mar 31 21:10:55 GMT 2022","Thu Mar 31 21:11:06 GMT 2022","11556","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Thu Mar 31 21:16:24 GMT 2022","Thu Mar 31 21:16:58 GMT 2022","34189","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Thu Mar 31 21:15:38 GMT 2022","Thu Mar 31 21:15:48 GMT 2022","10077","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Thu Mar 31 21:10:12 GMT 2022","Thu Mar 31 21:10:18 GMT 2022","6212","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Thu Mar 31 21:10:25 GMT 2022","Thu Mar 31 21:10:32 GMT 2022","7653","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 31 21:07:26 GMT 2022","Thu Mar 31 21:07:35 GMT 2022","8431","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Thu Mar 31 21:19:50 GMT 2022","Thu Mar 31 21:20:02 GMT 2022","12153","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"broken","Thu Mar 31 21:11:06 GMT 2022","Thu Mar 31 21:11:39 GMT 2022","32349","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Thu Mar 31 21:09:55 GMT 2022","Thu Mar 31 21:10:02 GMT 2022","6314","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Thu Mar 31 21:21:50 GMT 2022","Thu Mar 31 21:22:29 GMT 2022","39175","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"broken","Thu Mar 31 21:16:58 GMT 2022","Thu Mar 31 21:17:33 GMT 2022","34929","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"broken","Thu Mar 31 21:20:26 GMT 2022","Thu Mar 31 21:20:38 GMT 2022","11593","","Staking and Association tests","","Staking and Association tests","Remove stake at next epoch","Remove stake at next epoch",""
