"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 22 08:35:47 GMT 2022","Fri Apr 22 08:35:47 GMT 2022","10","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Fri Apr 22 08:38:16 GMT 2022","Fri Apr 22 08:38:16 GMT 2022","43","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"broken","Fri Apr 22 08:39:54 GMT 2022","Fri Apr 22 08:39:54 GMT 2022","44","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"broken","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","9","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Fri Apr 22 08:35:37 GMT 2022","Fri Apr 22 08:35:47 GMT 2022","9958","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"failed","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","15","","Staking and Association tests","","Staking and Association tests","Remove stake now","Remove stake now",""
"failed","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","44","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"failed","Fri Apr 22 08:35:57 GMT 2022","Fri Apr 22 08:35:57 GMT 2022","9","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"failed","Fri Apr 22 08:35:47 GMT 2022","Fri Apr 22 08:35:47 GMT 2022","15","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"broken","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","15","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"broken","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","9","","Staking and Association tests","","Staking and Association tests","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","9","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"broken","Fri Apr 22 08:35:47 GMT 2022","Fri Apr 22 08:35:47 GMT 2022","45","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Fri Apr 22 08:35:37 GMT 2022","Fri Apr 22 08:35:37 GMT 2022","50","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Fri Apr 22 08:35:47 GMT 2022","Fri Apr 22 08:35:57 GMT 2022","9833","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"failed","Fri Apr 22 08:35:47 GMT 2022","Fri Apr 22 08:35:47 GMT 2022","10","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Fri Apr 22 08:39:01 GMT 2022","Fri Apr 22 08:39:01 GMT 2022","13","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"failed","Fri Apr 22 08:35:47 GMT 2022","Fri Apr 22 08:35:47 GMT 2022","11","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
