"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 11 15:49:33 GMT 2022","Fri Mar 11 15:49:35 GMT 2022","1541","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Mar 11 15:49:14 GMT 2022","Fri Mar 11 15:49:17 GMT 2022","2164","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Fri Mar 11 15:49:24 GMT 2022","Fri Mar 11 15:49:26 GMT 2022","2721","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Mar 11 15:47:17 GMT 2022","Fri Mar 11 15:47:42 GMT 2022","25816","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Fri Mar 11 15:47:13 GMT 2022","Fri Mar 11 15:47:17 GMT 2022","3568","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Fri Mar 11 15:49:31 GMT 2022","Fri Mar 11 15:49:33 GMT 2022","2237","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Fri Mar 11 15:49:19 GMT 2022","Fri Mar 11 15:49:21 GMT 2022","1996","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Mar 11 15:48:38 GMT 2022","Fri Mar 11 15:49:01 GMT 2022","23363","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Fri Mar 11 15:50:48 GMT 2022","Fri Mar 11 15:51:23 GMT 2022","34897","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Fri Mar 11 15:49:08 GMT 2022","Fri Mar 11 15:49:10 GMT 2022","1751","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Mar 11 15:49:01 GMT 2022","Fri Mar 11 15:49:06 GMT 2022","4320","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Fri Mar 11 15:51:23 GMT 2022","Fri Mar 11 15:51:56 GMT 2022","32490","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Fri Mar 11 15:49:26 GMT 2022","Fri Mar 11 15:49:29 GMT 2022","2332","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Fri Mar 11 15:49:17 GMT 2022","Fri Mar 11 15:49:19 GMT 2022","2371","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Fri Mar 11 15:49:06 GMT 2022","Fri Mar 11 15:49:08 GMT 2022","2406","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Fri Mar 11 15:49:12 GMT 2022","Fri Mar 11 15:49:14 GMT 2022","2447","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Mar 11 15:49:21 GMT 2022","Fri Mar 11 15:49:24 GMT 2022","2638","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Fri Mar 11 15:49:10 GMT 2022","Fri Mar 11 15:49:12 GMT 2022","2137","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Mar 11 15:49:29 GMT 2022","Fri Mar 11 15:49:31 GMT 2022","2418","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Fri Mar 11 15:50:32 GMT 2022","Fri Mar 11 15:50:48 GMT 2022","16162","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
