"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 10 11:56:40 GMT 2022","Tue May 10 11:56:43 GMT 2022","2506","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Tue May 10 11:58:51 GMT 2022","Tue May 10 11:59:21 GMT 2022","30834","","Staking and Association tests","","Staking and Association tests","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Tue May 10 11:56:27 GMT 2022","Tue May 10 11:56:29 GMT 2022","2724","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Tue May 10 11:56:35 GMT 2022","Tue May 10 11:56:38 GMT 2022","2736","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Tue May 10 11:56:21 GMT 2022","Tue May 10 11:56:24 GMT 2022","3094","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Tue May 10 11:57:46 GMT 2022","Tue May 10 11:58:05 GMT 2022","19193","","Rewards page","","Rewards page","Rewards countdown is not displayed if vega wallet is not connected","Rewards countdown is not displayed if vega wallet is not connected",""
"passed","Tue May 10 11:56:32 GMT 2022","Tue May 10 11:56:35 GMT 2022","2521","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Tue May 10 11:56:13 GMT 2022","Tue May 10 11:56:15 GMT 2022","2663","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Tue May 10 11:55:51 GMT 2022","Tue May 10 11:56:09 GMT 2022","18097","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Tue May 10 11:56:43 GMT 2022","Tue May 10 11:56:45 GMT 2022","2405","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Tue May 10 11:56:24 GMT 2022","Tue May 10 11:56:27 GMT 2022","2563","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Tue May 10 12:00:01 GMT 2022","Tue May 10 12:00:07 GMT 2022","5707","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through wallet than available","Cannot disassociate more tokens through wallet than available",""
"passed","Tue May 10 12:00:07 GMT 2022","Tue May 10 12:00:12 GMT 2022","5481","","Staking and Association tests","","Staking and Association tests","Cannot disassociate more tokens through vesting contract than available","Cannot disassociate more tokens through vesting contract than available",""
"passed","Tue May 10 12:01:59 GMT 2022","Tue May 10 12:02:03 GMT 2022","4020","","Withdraw page","","Withdraw page","Invalid wallet address error message is shown if user enters an invalid wallet address","Invalid wallet address error message is shown if user enters an invalid wallet address",""
"passed","Tue May 10 11:54:22 GMT 2022","Tue May 10 11:54:52 GMT 2022","29763","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Tue May 10 11:59:39 GMT 2022","Tue May 10 11:59:49 GMT 2022","10442","","Staking and Association tests","","Staking and Association tests","Associate tokens through vesting contract","Associate tokens through vesting contract",""
"passed","Tue May 10 11:56:29 GMT 2022","Tue May 10 11:56:32 GMT 2022","3007","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Tue May 10 11:56:09 GMT 2022","Tue May 10 11:56:13 GMT 2022","3885","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Tue May 10 12:00:12 GMT 2022","Tue May 10 12:00:22 GMT 2022","10113","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through vesting contract","Disassociate tokens through vesting contract",""
"passed","Tue May 10 11:59:49 GMT 2022","Tue May 10 12:00:01 GMT 2022","11615","","Staking and Association tests","","Staking and Association tests","Disassociate tokens through wallet","Disassociate tokens through wallet",""
"passed","Tue May 10 12:00:29 GMT 2022","Tue May 10 12:00:35 GMT 2022","5735","","Staking and Association tests","","Staking and Association tests","Cannot stake more than what is associated","Cannot stake more than what is associated",""
"passed","Tue May 10 11:54:17 GMT 2022","Tue May 10 11:54:22 GMT 2022","5492","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Tue May 10 11:56:45 GMT 2022","Tue May 10 11:56:47 GMT 2022","2240","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Tue May 10 12:00:22 GMT 2022","Tue May 10 12:00:29 GMT 2022","6782","","Staking and Association tests","","Staking and Association tests","add stake from wallet","add stake from wallet",""
"passed","Tue May 10 11:56:38 GMT 2022","Tue May 10 11:56:40 GMT 2022","2533","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Tue May 10 11:56:15 GMT 2022","Tue May 10 11:56:17 GMT 2022","2158","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Tue May 10 12:01:32 GMT 2022","Tue May 10 12:01:59 GMT 2022","27396","","Withdraw page","","Withdraw page","Check wallet field entry","Check wallet field entry",""
"passed","Tue May 10 11:59:21 GMT 2022","Tue May 10 11:59:39 GMT 2022","17608","","Staking and Association tests","","Staking and Association tests","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Tue May 10 11:56:17 GMT 2022","Tue May 10 11:56:21 GMT 2022","3436","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
