"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 24 23:23:47 GMT 2022","Thu Mar 24 23:23:54 GMT 2022","6670","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Thu Mar 24 23:24:02 GMT 2022","Thu Mar 24 23:24:09 GMT 2022","6938","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 24 23:23:44 GMT 2022","Thu Mar 24 23:23:47 GMT 2022","3587","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Thu Mar 24 23:24:09 GMT 2022","Thu Mar 24 23:24:16 GMT 2022","7239","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"broken","Thu Mar 24 23:24:34 GMT 2022","Thu Mar 24 23:24:46 GMT 2022","12000","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 24 23:24:46 GMT 2022","Thu Mar 24 23:24:49 GMT 2022","3055","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Thu Mar 24 23:22:44 GMT 2022","Thu Mar 24 23:23:11 GMT 2022","27042","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 24 23:23:11 GMT 2022","Thu Mar 24 23:23:18 GMT 2022","6790","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"broken","Thu Mar 24 23:24:16 GMT 2022","Thu Mar 24 23:24:23 GMT 2022","7201","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"broken","Thu Mar 24 23:21:19 GMT 2022","Thu Mar 24 23:21:38 GMT 2022","18946","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Thu Mar 24 23:23:54 GMT 2022","Thu Mar 24 23:24:02 GMT 2022","7698","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Thu Mar 24 23:23:37 GMT 2022","Thu Mar 24 23:23:44 GMT 2022","7174","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"broken","Thu Mar 24 23:23:28 GMT 2022","Thu Mar 24 23:23:37 GMT 2022","9101","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"broken","Thu Mar 24 23:25:37 GMT 2022","Thu Mar 24 23:25:53 GMT 2022","15664","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 24 23:21:15 GMT 2022","Thu Mar 24 23:21:19 GMT 2022","4300","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"broken","Thu Mar 24 23:24:23 GMT 2022","Thu Mar 24 23:24:30 GMT 2022","6520","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Thu Mar 24 23:25:53 GMT 2022","Thu Mar 24 23:25:59 GMT 2022","6264","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Thu Mar 24 23:24:30 GMT 2022","Thu Mar 24 23:24:34 GMT 2022","3963","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"broken","Thu Mar 24 23:25:59 GMT 2022","Thu Mar 24 23:26:33 GMT 2022","33490","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Thu Mar 24 23:23:18 GMT 2022","Thu Mar 24 23:23:28 GMT 2022","9804","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
