"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 10 10:07:39 GMT 2022","Thu Mar 10 10:07:45 GMT 2022","6375","","Staking page","","Staking page","Go to staking page and connect hosted wallet","Go to staking page and connect hosted wallet",""
"passed","Thu Mar 10 10:06:00 GMT 2022","Thu Mar 10 10:06:02 GMT 2022","2266","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Thu Mar 10 10:04:00 GMT 2022","Thu Mar 10 10:04:23 GMT 2022","22799","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Thu Mar 10 10:06:18 GMT 2022","Thu Mar 10 10:06:21 GMT 2022","2644","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"passed","Thu Mar 10 10:06:10 GMT 2022","Thu Mar 10 10:06:12 GMT 2022","1938","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Thu Mar 10 10:05:50 GMT 2022","Thu Mar 10 10:05:54 GMT 2022","3258","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"passed","Thu Mar 10 10:06:12 GMT 2022","Thu Mar 10 10:06:14 GMT 2022","2053","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu Mar 10 10:05:58 GMT 2022","Thu Mar 10 10:06:00 GMT 2022","1816","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Thu Mar 10 10:07:23 GMT 2022","Thu Mar 10 10:07:39 GMT 2022","15664","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Thu Mar 10 10:06:02 GMT 2022","Thu Mar 10 10:06:05 GMT 2022","3044","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Thu Mar 10 10:05:57 GMT 2022","Thu Mar 10 10:05:58 GMT 2022","1515","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Thu Mar 10 10:06:14 GMT 2022","Thu Mar 10 10:06:16 GMT 2022","2203","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"passed","Thu Mar 10 10:06:16 GMT 2022","Thu Mar 10 10:06:18 GMT 2022","2342","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Thu Mar 10 10:04:23 GMT 2022","Thu Mar 10 10:04:24 GMT 2022","764","","Claim codes","","Claim codes","Valid claim code with no specified key","Valid claim code with no specified key",""
"passed","Thu Mar 10 10:06:05 GMT 2022","Thu Mar 10 10:06:08 GMT 2022","2486","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"passed","Thu Mar 10 10:06:21 GMT 2022","Thu Mar 10 10:06:23 GMT 2022","1543","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Thu Mar 10 10:06:08 GMT 2022","Thu Mar 10 10:06:10 GMT 2022","2031","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Thu Mar 10 10:05:24 GMT 2022","Thu Mar 10 10:05:50 GMT 2022","26281","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Thu Mar 10 10:05:54 GMT 2022","Thu Mar 10 10:05:57 GMT 2022","2941","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"passed","Thu Mar 10 10:03:54 GMT 2022","Thu Mar 10 10:04:00 GMT 2022","5808","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
