"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 08 12:36:23 GMT 2022","Fri Apr 08 12:36:26 GMT 2022","2895","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"failed","Fri Apr 08 12:33:16 GMT 2022","Fri Apr 08 12:34:23 GMT 2022","67178","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"passed","Fri Apr 08 12:36:26 GMT 2022","Fri Apr 08 12:36:28 GMT 2022","2151","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Fri Apr 08 12:38:24 GMT 2022","Fri Apr 08 12:38:58 GMT 2022","34412","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"passed","Fri Apr 08 12:36:45 GMT 2022","Fri Apr 08 12:36:48 GMT 2022","3160","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"passed","Fri Apr 08 12:36:06 GMT 2022","Fri Apr 08 12:36:23 GMT 2022","17216","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"passed","Fri Apr 08 12:36:57 GMT 2022","Fri Apr 08 12:37:04 GMT 2022","7269","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"failed","Fri Apr 08 12:34:23 GMT 2022","Fri Apr 08 12:35:18 GMT 2022","54726","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"passed","Fri Apr 08 12:36:30 GMT 2022","Fri Apr 08 12:36:32 GMT 2022","2065","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"passed","Fri Apr 08 12:36:48 GMT 2022","Fri Apr 08 12:36:50 GMT 2022","2030","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Fri Apr 08 12:36:36 GMT 2022","Fri Apr 08 12:36:39 GMT 2022","3318","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"passed","Fri Apr 08 12:36:28 GMT 2022","Fri Apr 08 12:36:30 GMT 2022","1771","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"passed","Fri Apr 08 12:36:32 GMT 2022","Fri Apr 08 12:36:36 GMT 2022","3870","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"passed","Fri Apr 08 12:36:53 GMT 2022","Fri Apr 08 12:36:57 GMT 2022","3839","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"passed","Fri Apr 08 12:38:07 GMT 2022","Fri Apr 08 12:38:24 GMT 2022","16842","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
"passed","Fri Apr 08 12:36:50 GMT 2022","Fri Apr 08 12:36:53 GMT 2022","2551","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Fri Apr 08 12:38:58 GMT 2022","Fri Apr 08 12:39:30 GMT 2022","32382","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"passed","Fri Apr 08 12:37:04 GMT 2022","Fri Apr 08 12:37:10 GMT 2022","6163","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"passed","Fri Apr 08 12:36:42 GMT 2022","Fri Apr 08 12:36:45 GMT 2022","2562","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"passed","Fri Apr 08 12:36:39 GMT 2022","Fri Apr 08 12:36:42 GMT 2022","3454","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
