"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:05 GMT 2022","10","","Homepage","","Homepage","Can navigate to Vesting page using main nav tab","Can navigate to Vesting page using main nav tab",""
"broken","Thu May 05 15:29:13 GMT 2022","Thu May 05 15:29:14 GMT 2022","17","","Staking page","","Staking page","Associate tokens through wallet","Associate tokens through wallet",""
"broken","Thu May 05 15:27:43 GMT 2022","Thu May 05 15:27:50 GMT 2022","7260","","Homepage","","Homepage","Links on the homepage","Links on the homepage",""
"failed","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:05 GMT 2022","10","","Homepage","","Homepage","Can navigate to Rewards page using main nav tab","Can navigate to Rewards page using main nav tab",""
"passed","Thu May 05 15:27:54 GMT 2022","Thu May 05 15:27:59 GMT 2022","5388","","Homepage","","Homepage","Navigate to staking page via link on homepage body","Navigate to staking page via link on homepage body",""
"failed","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:05 GMT 2022","17","","Homepage","","Homepage","Can navigate to Home page using main nav tab","Can navigate to Home page using main nav tab",""
"failed","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:05 GMT 2022","9","","Homepage","","Homepage","Can navigate to Staking page using main nav tab","Can navigate to Staking page using main nav tab",""
"broken","Thu May 05 15:26:40 GMT 2022","Thu May 05 15:26:45 GMT 2022","4092","","Claim codes","","Claim codes","Invalid claims code will show error","Invalid claims code will show error",""
"broken","Thu May 05 15:27:43 GMT 2022","Thu May 05 15:27:43 GMT 2022","73","","Homepage","","Homepage","Homepage displays correct information","Homepage displays correct information",""
"broken","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:06 GMT 2022","13","","Homepage","","Homepage","Page not found error where page does not exist","Page not found error where page does not exist",""
"failed","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:05 GMT 2022","11","","Homepage","","Homepage","Can navigate to Withdraw page using main nav tab","Can navigate to Withdraw page using main nav tab",""
"broken","Thu May 05 15:29:14 GMT 2022","Thu May 05 15:29:14 GMT 2022","9","","Staking page","","Staking page","Use maximum button on associate from wallet enters correct amount","Use maximum button on associate from wallet enters correct amount",""
"broken","Thu May 05 15:28:06 GMT 2022","Thu May 05 15:28:06 GMT 2022","15","","Homepage","","Homepage","Vega wallet not connected placeholder","Vega wallet not connected placeholder",""
"broken","Thu May 05 15:27:50 GMT 2022","Thu May 05 15:27:54 GMT 2022","3692","","Homepage","","Homepage","Check for redeem unlocked tokens from homepage","Check for redeem unlocked tokens from homepage",""
"broken","Thu May 05 15:26:37 GMT 2022","Thu May 05 15:26:40 GMT 2022","3826","","Claim codes","","Claim codes","Prompt to connect to eth wallet to claim if not connected","Prompt to connect to eth wallet to claim if not connected",""
"failed","Thu May 05 15:28:06 GMT 2022","Thu May 05 15:28:06 GMT 2022","12","","Homepage","","Homepage","Eth wallet not connected placeholder","Eth wallet not connected placeholder",""
"broken","Thu May 05 15:28:02 GMT 2022","Thu May 05 15:28:05 GMT 2022","3221","","Homepage","","Homepage","Navigate to a not found page will return page error","Navigate to a not found page will return page error",""
"broken","Thu May 05 15:27:59 GMT 2022","Thu May 05 15:28:02 GMT 2022","2936","","Homepage","","Homepage","Navigate to governance proposals page via button link on homepage body","Navigate to governance proposals page via button link on homepage body",""
"failed","Thu May 05 15:28:05 GMT 2022","Thu May 05 15:28:05 GMT 2022","10","","Homepage","","Homepage","Can navigate to Governance page using main nav tab","Can navigate to Governance page using main nav tab",""
"failed","Thu May 05 15:29:13 GMT 2022","Thu May 05 15:29:13 GMT 2022","55","","Staking page","","Staking page","Go to staking and connect ethereum wallet","Go to staking and connect ethereum wallet",""
